State,Date,Hourly Demand Met (in MW)
Maharashtra - 2017,10-Jan 1am,13417.20
Maharashtra - 2017,10-Jan 2am,13409.66
Maharashtra - 2017,10-Jan 3am,13417.11
Maharashtra - 2017,10-Jan 4am,13672.14
Maharashtra - 2017,10-Jan 5am,14422.17
Maharashtra - 2017,10-Jan 6am,16124.79
Maharashtra - 2017,10-Jan 7am,18244.49
Maharashtra - 2017,10-Jan 8am,18947.32
Maharashtra - 2017,10-Jan 9am,19406.72
Maharashtra - 2017,10-Jan 10am,19498.88
Maharashtra - 2017,10-Jan 11am,19544.54
Maharashtra - 2017,10-Jan 12pm,19225.12
Maharashtra - 2017,10-Jan 1pm,18727.58
Maharashtra - 2017,10-Jan 2pm,18669.36
Maharashtra - 2017,10-Jan 3pm,18899.92
Maharashtra - 2017,10-Jan 4pm,18364.67
Maharashtra - 2017,10-Jan 5pm,16857.03
Maharashtra - 2017,10-Jan 6pm,16392.22
Maharashtra - 2017,10-Jan 7pm,16532.93
Maharashtra - 2017,10-Jan 8pm,15383.71
Maharashtra - 2017,10-Jan 9pm,14340.52
Maharashtra - 2017,10-Jan 10pm,13618.00
Maharashtra - 2017,10-Jan 11pm,13234.76
Maharashtra - 2017,11-Jan 12am,13335.20
Maharashtra - 2017,11-Jan 1am,13132.62
Maharashtra - 2017,11-Jan 2am,13140.28
Maharashtra - 2017,11-Jan 3am,13035.45
Maharashtra - 2017,11-Jan 4am,13290.98
Maharashtra - 2017,11-Jan 5am,14286.91
Maharashtra - 2017,11-Jan 6am,16013.78
Maharashtra - 2017,11-Jan 7am,17902.17
Maharashtra - 2017,11-Jan 8am,18688.70
Maharashtra - 2017,11-Jan 9am,18799.29
Maharashtra - 2017,11-Jan 10am,18754.70
Maharashtra - 2017,11-Jan 11am,18814.54
Maharashtra - 2017,11-Jan 12pm,18454.90
Maharashtra - 2017,11-Jan 1pm,18043.17
Maharashtra - 2017,11-Jan 2pm,17932.87
Maharashtra - 2017,11-Jan 3pm,18080.93
Maharashtra - 2017,11-Jan 4pm,17761.25
Maharashtra - 2017,11-Jan 5pm,16299.30
Maharashtra - 2017,11-Jan 6pm,15931.09
Maharashtra - 2017,11-Jan 7pm,16162.69
Maharashtra - 2017,11-Jan 8pm,15192.89
Maharashtra - 2017,11-Jan 9pm,14098.80
Maharashtra - 2017,11-Jan 10pm,13270.80
Maharashtra - 2017,11-Jan 11pm,13010.67
Maharashtra - 2017,12-Jan 12am,13064.77
Maharashtra - 2017,12-Jan 1am,12897.54
Maharashtra - 2017,12-Jan 2am,12818.30
Maharashtra - 2017,12-Jan 3am,12733.57
Maharashtra - 2017,12-Jan 4am,13050.02
Maharashtra - 2017,12-Jan 5am,14086.32
Maharashtra - 2017,12-Jan 6am,15780.49
Maharashtra - 2017,12-Jan 7am,17529.41
Maharashtra - 2017,12-Jan 8am,18200.67
Maharashtra - 2017,12-Jan 9am,18453.43
Maharashtra - 2017,12-Jan 10am,18506.95
Maharashtra - 2017,12-Jan 11am,18574.28
Maharashtra - 2017,12-Jan 12pm,18302.26
Maharashtra - 2017,12-Jan 1pm,17929.09
Maharashtra - 2017,12-Jan 2pm,17912.32
Maharashtra - 2017,12-Jan 3pm,17957.46
Maharashtra - 2017,12-Jan 4pm,17459.90
Maharashtra - 2017,12-Jan 5pm,16167.30
Maharashtra - 2017,12-Jan 6pm,15682.52
Maharashtra - 2017,12-Jan 7pm,15785.59
Maharashtra - 2017,12-Jan 8pm,15100.64
Maharashtra - 2017,12-Jan 9pm,14023.97
Maharashtra - 2017,12-Jan 10pm,13161.01
Maharashtra - 2017,12-Jan 11pm,12622.98
Maharashtra - 2017,13-Jan 12am,13064.77
Maharashtra - 2017,13-Jan 1am,12897.54
Maharashtra - 2017,13-Jan 2am,12818.30
Maharashtra - 2017,13-Jan 3am,12733.57
Maharashtra - 2017,13-Jan 4am,13050.02
Maharashtra - 2017,13-Jan 5am,14086.32
Maharashtra - 2017,13-Jan 6am,15780.49
Maharashtra - 2017,13-Jan 7am,17529.41
Maharashtra - 2017,13-Jan 8am,18200.67
Maharashtra - 2017,13-Jan 9am,18453.43
Maharashtra - 2017,13-Jan 10am,18506.95
Maharashtra - 2017,13-Jan 11am,18577.48
Maharashtra - 2017,13-Jan 12pm,18309.73
Maharashtra - 2017,13-Jan 1pm,18021.92
Maharashtra - 2017,13-Jan 2pm,17826.69
Maharashtra - 2017,13-Jan 3pm,17634.57
Maharashtra - 2017,13-Jan 4pm,17255.35
Maharashtra - 2017,13-Jan 5pm,15878.86
Maharashtra - 2017,13-Jan 6pm,15370.70
Maharashtra - 2017,13-Jan 7pm,15815.28
Maharashtra - 2017,13-Jan 8pm,14898.89
Maharashtra - 2017,13-Jan 9pm,13819.68
Maharashtra - 2017,13-Jan 10pm,12802.38
Maharashtra - 2017,13-Jan 11pm,12498.21
Maharashtra - 2017,14-Jan 12am,12249.55
Maharashtra - 2017,14-Jan 1am,12047.19
Maharashtra - 2017,14-Jan 2am,11827.26
Maharashtra - 2017,14-Jan 3am,11929.11
Maharashtra - 2017,14-Jan 4am,12252.49
Maharashtra - 2017,14-Jan 5am,13227.27
Maharashtra - 2017,14-Jan 6am,14630.25
Maharashtra - 2017,14-Jan 7am,16279.08
Maharashtra - 2017,14-Jan 8am,17710.91
Maharashtra - 2017,14-Jan 9am,17759.47
Maharashtra - 2017,14-Jan 10am,17788.12
Maharashtra - 2017,14-Jan 11am,18159.30
Maharashtra - 2017,14-Jan 12pm,18055.49
Maharashtra - 2017,14-Jan 1pm,17602.53
Maharashtra - 2017,14-Jan 2pm,17639.57
Maharashtra - 2017,14-Jan 3pm,18121.88
Maharashtra - 2017,14-Jan 4pm,17605.48
Maharashtra - 2017,14-Jan 5pm,16647.81
