date,average_rain
2017-06-09,1.3024095190857312
2017-06-10,0.039894967836819305
2017-06-11,0.6612585039032791
2017-06-12,0.3778287456438771
2017-06-13,0.04159041565813059
2017-06-14,0.17649384881247585
2017-06-15,2.8194107802112316
2017-06-16,0.7675682553918299
2017-06-17,4.77551123604135
2017-06-18,0.5359912078295436
2017-06-19,1.524160773930501
2017-06-20,4.469234559847905
2017-06-21,5.107733709862559
2017-06-22,4.192872104530953
2017-06-23,0.4603278508122044
2017-06-24,0.8314675233888904
2017-06-25,0.37919903922359033
2017-06-26,1.344050162257328
2017-06-27,0.45251936693580785
2017-06-28,2.445418499236378
2017-06-29,11.010412206107604
2017-06-30,6.56891868478529
2017-07-01,5.241997180175329
2017-07-02,13.968467101693674
2017-07-03,10.027429492867201
2017-07-04,15.244081771147842
2017-07-05,28.804504248995126
2017-07-06,22.58112688069354
2017-07-07,13.32312352134257
2017-07-08,5.543480586010756
2017-07-09,6.966238280948327
2017-07-10,21.40355000894723
2017-07-11,32.9926606847663
2017-07-12,14.612090650370273
2017-07-13,5.059036019353234
2017-07-14,1.6599514859758382
2017-07-15,1.15207855939952
2017-07-16,1.0268372632454505
2017-07-17,2.466557926213255
2017-07-18,3.333849311113879
2017-07-19,0.9477808286514644
2017-07-20,6.420710769843082
2017-07-21,7.51352435517676
2017-07-22,8.339201473677123
2017-07-23,4.768403255665789
2017-07-24,6.918213877468519
2017-07-25,13.851624149709679
2017-07-26,6.701344976424302
2017-07-27,5.03484134471625
2017-07-28,3.0810936514299048
2017-07-29,1.9018957498035347
2017-07-30,5.572685457657447
2017-07-31,5.7865833293852935
2017-08-01,5.1929963280395235
2017-08-02,6.916242045450836
2017-08-03,6.636563135153525
2017-08-04,4.526215285432061
2017-08-05,1.7800552419688194
2017-08-06,4.681830647909259
2017-08-07,8.07278198714072
2017-08-08,10.85888784930501
2017-08-09,6.591618487052076
2017-08-10,10.484037402050662
2017-08-11,12.750433850653318
2017-08-12,5.158509049141025
2017-08-13,5.073465613599422
2017-08-14,17.488587937249907
2017-08-15,6.962924836697627
2017-08-16,1.1556973833123727
2017-08-17,2.566853406434504
2017-08-18,1.7019724526575633
2017-08-19,4.081890497954003
2017-08-20,2.667832502601098
2017-08-21,0.41248159299525855
2017-08-22,0.7208041932118877
2017-08-23,7.21439918367404
2017-08-24,9.537934337995143
2017-08-25,4.862496751194967
2017-08-26,7.98800543741304
2017-08-27,6.811994251982464
2017-08-28,11.587088132977659
2017-08-29,1.742594008477888
2017-08-30,1.1098129303132132
2017-08-31,2.963626566698704
2017-09-01,16.998002545240148
2017-09-02,12.680505821117507
2017-09-03,4.189189406312763
2017-09-04,1.2527166560683236
2017-09-05,0.40288981002464935
2017-09-06,0.5151147991636057
2017-09-07,3.2921130519262554
2017-09-08,0.2336510766960094
2017-09-09,0.11630009025682861
2017-09-10,0.06153337887702808
2017-09-11,0.11083524007317623
2017-09-12,0.5147588669428325
2017-09-13,0.8621010697791597
2017-09-14,0.5021732777530876
2017-09-15,0.5586491372034431
2017-09-16,1.0121673695286926
2017-09-17,0.35737421200678576
2017-09-18,1.393026628056351
2017-09-19,2.6176151480341097
2017-09-20,0.8220693906742004
2017-09-21,7.426715740418121
2017-09-22,24.89914803235159
2017-09-23,26.12997830396317
2017-09-24,6.963597411338685
2017-09-25,0.5137363768266867
2017-09-26,0.13287951782041665
2017-09-27,0.030509038673545458
2017-09-28,0.08564218031595469
2017-09-29,0.33677383681688644
2017-09-30,0.3850424706979326
2017-10-01,0.050137015369126126
2017-10-02,1.494440525813631
2017-10-03,0.0908043729494334
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,0.2848446497764254
2017-10-07,0.04440358945822924
2017-10-08,0.11448200253373332
2017-10-09,0.12193187124180029
2017-10-10,0.22109866298669975
2017-10-11,0.22454969102717698
2017-10-12,0.20037769115701012
2017-10-13,0.0003635509064524236
2017-10-14,0.0
2017-10-15,0.0
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.2363266786750482
2017-10-21,0.022578812418804224
2017-10-22,0.004235739871294783
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,0.0
2017-10-27,0.0
2017-10-28,0.0
2017-10-29,0.0
2017-10-30,0.048862000422297
2017-10-31,0.010520322764232624
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,0.0
2017-11-04,0.0
2017-11-05,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,0.0
2017-11-10,0.0
2017-11-11,0.0
2017-11-12,0.0
2017-11-13,0.0
2017-11-14,0.0
2017-11-15,0.0
2017-11-16,0.0014375139342800174
2017-11-17,0.005386218732717086
2017-11-18,0.0
2017-11-19,0.0003807802328910494
2017-11-20,0.0
2017-11-21,0.0
2017-11-22,0.0
2017-11-23,0.0
2017-11-24,0.0
2017-11-25,0.0
2017-11-26,0.0
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,0.0
2017-12-02,0.0
2017-12-03,0.0
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,0.027494659576749663
2017-12-07,0.02303738279523377
2017-12-08,0.0
2017-12-09,0.0
2017-12-10,0.0
2017-12-11,0.0
2017-12-12,0.659824718973727
2017-12-13,0.01971369225846783
2017-12-14,0.0
2017-12-15,0.006020870179198574
2017-12-16,0.0
2017-12-17,0.0
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-23,0.0
2017-12-24,0.0
2017-12-25,0.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,0.0
2017-12-30,0.0
2017-12-31,0.0
2018-01-01,0.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-06,0.0
2018-01-07,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,0.0
2018-01-13,0.0
2018-01-14,0.0
2018-01-15,0.0
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-20,0.0
2018-01-21,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,1.416603916153616
2018-01-25,0.0007311660937595646
2018-01-26,0.0
2018-01-27,0.0
2018-01-28,0.0
2018-01-29,0.0
2018-01-30,0.0
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-03,0.0
2018-02-04,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,0.0
2018-02-10,0.0
2018-02-11,0.0
2018-02-12,1.3342694559571695
2018-02-13,2.645663162644507
2018-02-14,0.028971202997355002
2018-02-15,0.0
2018-02-16,0.0
2018-02-17,0.0
2018-02-18,0.0
2018-02-19,0.0
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,0.0
2018-02-23,0.0
2018-02-24,0.0
2018-02-25,0.07267217559647629
2018-02-26,0.01052081037540825
2018-02-27,0.0
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-03,0.0
2018-03-04,0.014835338116387237
2018-03-05,0.30060964990027095
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,0.0
2018-03-09,0.0009529723544162495
2018-03-10,0.0
2018-03-11,0.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,0.0011584464210810535
2018-03-16,0.005420127519713199
2018-03-17,0.0
2018-03-18,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,0.1362741532200627
2018-03-22,0.17002617222400865
2018-03-23,0.00038506481633589494
2018-03-24,0.0
2018-03-25,0.0
2018-03-26,0.0027430319925091356
2018-03-27,0.0
2018-03-28,0.0
2018-03-29,0.0
2018-03-30,0.0
2018-03-31,0.1381955995243423
2018-04-01,0.0
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,0.006256348972070321
2018-04-05,0.09019390804253236
2018-04-06,0.0
2018-04-07,2.9396308802567837
2018-04-08,1.002500078616441
2018-04-09,0.1634564545689797
2018-04-10,2.4811123341061285
2018-04-11,1.0045953629750204
2018-04-12,2.5309772434761157
2018-04-13,0.12579934881136648
2018-04-14,0.0
2018-04-15,0.0
2018-04-16,0.0
2018-04-17,0.04247022300697972
2018-04-18,0.029939534625923667
2018-04-19,0.0
2018-04-20,0.000530182055412159
2018-04-21,0.042553574780854815
2018-04-22,0.0
2018-04-23,0.0
2018-04-24,0.000530182055412159
2018-04-25,0.0
2018-04-26,0.0
2018-04-27,0.0
2018-04-28,0.012387304042761945
2018-04-29,0.08920476055614454
2018-04-30,3.3390368869848572
2018-05-01,0.20559476941563298
2018-05-02,0.010100630712057341
2018-05-03,5.905409174219165
2018-05-04,0.1111387806800642
2018-05-05,0.005143067058251828
2018-05-06,0.013511974679485355
2018-05-07,0.1283311623830142
2018-05-08,0.025949653009979094
2018-05-09,0.24882531496248161
2018-05-10,0.3922840288403083
2018-05-11,0.0
2018-05-12,0.0
2018-05-13,0.0
2018-05-14,6.867070698029967
2018-05-15,0.03510199726149223
2018-05-16,0.20137950143730676
2018-05-17,0.010391401740621895
2018-05-18,0.0
2018-05-19,0.0008984844990443905
2018-05-20,0.34060998610696014
2018-05-21,0.021505459230773304
2018-05-22,0.0
2018-05-23,0.0
2018-05-24,0.20950345764528558
2018-05-25,0.480013277218745
2018-05-26,0.0
2018-05-27,0.0
2018-05-28,0.013227454731485238
2018-05-29,0.45872550010246715
2018-05-30,1.0233675784081133
2018-05-31,0.21645885675537344
2018-06-01,1.8914484127313334
2018-06-02,3.749939444417856
2018-06-03,0.14598360959625106
2018-06-04,0.1178956699527735
2018-06-05,0.005143067058251828
2018-06-06,0.6040360091292128
2018-06-07,0.7626746672452712
2018-06-08,2.3679735491340086
2018-06-09,1.5773869907543194
2018-06-10,3.462541029530607
2018-06-11,1.848486464242546
2018-06-12,0.7545292442637351
2018-06-13,0.649055768401734
2018-06-14,1.983454594806749
2018-06-15,0.5215753866658266
2018-06-16,0.1231553714841865
2018-06-17,0.7809080102049227
2018-06-18,0.431770837819611
2018-06-19,0.7778917460460705
2018-06-20,0.01854377641796023
2018-06-21,0.3151930973324762
2018-06-22,0.08541734421044675
2018-06-23,1.326473864148379
2018-06-24,0.48336792042147664
2018-06-25,0.3991066851264881
2018-06-26,1.069273352731595
2018-06-27,8.924427265893266
2018-06-28,5.640439210258664
2018-06-29,2.0489685526959405
2018-06-30,1.069428108002632
2018-07-01,5.4613899085942235
2018-07-02,19.067167205622003
2018-07-03,14.960380618647827
2018-07-04,6.807824421793483
2018-07-05,0.9834463909138048
2018-07-06,1.3465562904411086
2018-07-07,0.8615094600544031
2018-07-08,0.019068490485755766
2018-07-09,0.67463002790515
2018-07-10,0.33687260358135485
2018-07-11,1.8975247798091122
2018-07-12,12.546651522984657
2018-07-13,12.37215489826814
2018-07-14,15.292278460897615
2018-07-15,6.916857527096487
2018-07-16,1.3578579952565644
2018-07-17,0.8236084383187419
2018-07-18,1.131693714757181
2018-07-19,3.646283560000773
2018-07-20,6.909640524373458
2018-07-21,9.914764762728451
2018-07-22,9.93410413890382
2018-07-23,6.20476708776228
2018-07-24,5.0568447432347705
2018-07-25,14.362508995800603
2018-07-26,29.611686522168252
2018-07-27,25.408458339012398
2018-07-28,19.645478261194842
2018-07-29,17.73760858855859
2018-07-30,30.535304395628565
2018-07-31,25.17273737416323
2018-08-01,17.685152221525374
2018-08-02,17.34800701955491
2018-08-03,21.80237223499023
2018-08-04,9.90239622824046
2018-08-05,10.515644440954176
2018-08-06,6.463115704954539
2018-08-07,6.809585056786287
2018-08-08,8.522099273480237
2018-08-09,0.7494676958758699
2018-08-10,0.8403894797445386
2018-08-11,6.679884743912053
2018-08-12,17.62582778365897
2018-08-13,15.229741747260267
2018-08-14,10.753089273636265
2018-08-15,6.410748866443732
2018-08-16,9.056542199919592
2018-08-17,0.49866164052104117
2018-08-18,0.7123715908377928
2018-08-19,3.1370195359121955
2018-08-20,8.167407746456629
2018-08-21,5.448748373494378
2018-08-22,2.2516001199450852
2018-08-23,9.29164251007422
2018-08-24,20.782556971594822
2018-08-25,28.409167275397493
2018-08-26,23.296192271520898
2018-08-27,6.996686247082389
2018-08-28,5.519308729873802
2018-08-29,5.002489986251116
2018-08-30,6.106673134116146
2018-08-31,16.925406444980695
2018-09-01,20.468547172388252
2018-09-02,9.813901828498778
2018-09-03,12.988929483355308
2018-09-04,12.883337691882435
2018-09-05,10.308546962265371
2018-09-06,9.458066463513903
2018-09-07,6.882424259324811
2018-09-08,5.740529300042214
2018-09-09,1.018005835766695
2018-09-10,0.04718177878561242
2018-09-11,0.10485815056993385
2018-09-12,3.808244612382904
2018-09-13,7.372009087364805
2018-09-14,1.6972803368773475
2018-09-15,1.113906141576892
2018-09-16,0.25265398260977107
2018-09-17,0.010893335364997907
2018-09-18,0.0
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,2.251817557124459
2018-09-22,4.096310392652065
2018-09-23,5.986891564752896
2018-09-24,6.514270215357706
2018-09-25,9.176850021949836
2018-09-26,0.2653009405810353
2018-09-27,0.0981502744312189
2018-09-28,0.4993027293994892
2018-09-29,0.000530182055412159
2018-09-30,0.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,0.015256815896784947
2018-10-05,0.01477007752517917
2018-10-06,0.03388634893185196
2018-10-07,0.03309482509818786
2018-10-08,0.02709548031970989
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,0.0
2018-10-12,2.5249878563877446
2018-10-13,0.008224906448720148
2018-10-14,0.0
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,0.0
2018-10-20,0.0
2018-10-21,0.0017817882337653602
2018-10-22,0.006970860737405783
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,0.0
2018-10-27,0.0
2018-10-28,0.0
2018-10-29,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,0.0
2018-11-03,0.01217074149204065
2018-11-04,0.16270990487264128
2018-11-05,0.010802837485127129
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,0.0
2018-11-10,0.0
2018-11-11,0.0
2018-11-12,0.0
2018-11-13,0.00045847414881425416
2018-11-14,0.14150512783242383
2018-11-15,0.0719474314904769
2018-11-16,0.0
2018-11-17,0.0
2018-11-18,0.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,0.0
2018-11-22,0.0
2018-11-23,0.0
2018-11-24,0.0
2018-11-25,0.0
2018-11-26,0.0
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-01,0.0
2018-12-02,0.0
2018-12-03,0.0
2018-12-04,0.0
2018-12-05,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-08,0.0
2018-12-09,0.0
2018-12-10,0.0
2018-12-11,0.012654711006334154
2018-12-12,0.0450281027280902
2018-12-13,0.017452498045329102
2018-12-14,0.0019085431585506517
2018-12-15,0.0
2018-12-16,0.0
2018-12-17,0.0
2018-12-18,0.07700644768014246
2018-12-19,0.0
2018-12-20,0.0
2018-12-21,0.0
2018-12-22,0.0
2018-12-23,0.0
2018-12-24,0.0
2018-12-25,0.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,0.0
2018-12-29,0.0
2018-12-30,0.0
2018-12-31,0.0
2019-01-01,0.0
2019-01-02,0.0
2019-01-03,0.0
2019-01-04,0.0
2019-01-05,0.0
2019-01-06,0.0
2019-01-07,0.5769825256470341
2019-01-08,0.05874679311458293
2019-01-09,0.0
2019-01-10,0.0
2019-01-11,0.0
2019-01-12,0.0
2019-01-13,0.0007324667957016748
2019-01-14,0.001936244981977057
2019-01-15,0.0
2019-01-16,0.0
2019-01-17,0.0
2019-01-18,0.0
2019-01-19,0.0
2019-01-20,0.0
2019-01-21,0.0
2019-01-22,4.105086493096789
2019-01-23,2.0905254425660167
2019-01-24,0.665545258595019
2019-01-25,0.9172430697926279
2019-01-26,4.7966693218786585
2019-01-27,0.15168282285376122
2019-01-28,0.0003534546963675029
2019-01-29,0.007223489289728615
2019-01-30,0.0
2019-01-31,0.0003534546963675029
2019-02-01,0.0554224644996682
2019-02-02,0.0
2019-02-03,0.0
2019-02-04,0.0
2019-02-05,0.0
2019-02-06,0.49438504700931796
2019-02-07,4.2189913728103345
2019-02-08,3.9938849429694976
2019-02-09,2.5233176363409435
2019-02-10,0.013203574013258208
2019-02-11,0.0
2019-02-12,0.06546887155872044
2019-02-13,0.0
2019-02-14,0.14005190976854665
2019-02-15,3.2115056327063556
2019-02-16,4.40858990725119
2019-02-17,0.008650826121905802
2019-02-18,0.0016718715342418794
2019-02-19,0.2000456440857131
2019-02-20,0.09233149736250802
2019-02-21,0.0756070527625501
2019-02-22,0.10724008530812777
2019-02-23,0.0034287114011302983
2019-02-24,0.0
2019-02-25,0.0011584464210810535
2019-02-26,0.2737427416200541
2019-02-27,3.043883689964304
2019-02-28,2.799085159126246
2019-03-01,0.0
2019-03-02,0.0
2019-03-03,2.6027875696648315
2019-03-04,0.8381299784206093
2019-03-05,0.1626499409056961
2019-03-06,0.0
2019-03-07,0.0
2019-03-08,0.0
2019-03-09,0.00041691328971796065
2019-03-10,0.0
2019-03-11,0.0
2019-03-12,0.02281646052532919
2019-03-13,0.0
2019-03-14,0.004557569807194412
2019-03-15,0.16674986737983916
2019-03-16,0.0015119011174485565
2019-03-17,0.0
2019-03-18,0.34620122455125646
2019-03-19,0.0
2019-03-20,0.0006857579981272839
2019-03-21,0.11427642926356535
2019-03-22,0.005253549654351726
2019-03-23,0.0
2019-03-24,0.0
2019-03-25,0.0
2019-03-26,0.6669009658277208
2019-03-27,0.04212536886551637
2019-03-28,0.0
2019-03-29,0.0
2019-03-30,0.0
2019-03-31,0.06467741632253018
2019-04-01,0.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,0.0
2019-04-05,0.0
2019-04-06,0.014582031452621037
2019-04-07,1.1160025136767948
2019-04-08,0.03850236867416009
2019-04-09,0.11418935434985092
2019-04-10,0.1839104617997439
2019-04-11,0.0
2019-04-12,0.0
2019-04-13,0.0
2019-04-14,0.000728790857353989
2019-04-15,0.0
2019-04-16,0.0007209392487133905
2019-04-17,0.9047072249147009
2019-04-18,3.116538606823012
2019-04-19,0.0
2019-04-20,0.009820761207936457
2019-04-21,0.0
2019-04-22,0.0060267037448660625
2019-04-23,0.04368526232225207
2019-04-24,0.0
2019-04-25,0.006857422802260597
2019-04-26,0.05473617101549755
2019-04-27,0.0
2019-04-28,0.0
2019-04-29,0.0
2019-04-30,0.0
2019-05-01,0.0005934231917295095
2019-05-02,0.18094986155846376
2019-05-03,0.9359495906327626
2019-05-04,0.7591112941155976
2019-05-05,0.0
2019-05-06,0.0
2019-05-07,0.0
2019-05-08,0.0
2019-05-09,0.0
2019-05-10,0.0
2019-05-11,0.0
2019-05-12,0.001470820201729199
2019-05-13,0.060045965602377065
2019-05-14,0.1266280178947282
2019-05-15,0.007612756038024891
2019-05-16,0.30530607530917786
2019-05-17,0.05474625019568396
2019-05-18,0.24719872951246907
2019-05-19,0.002120728221648636
2019-05-20,0.0
2019-05-21,0.0
2019-05-22,0.0
2019-05-23,0.06965444226132884
2019-05-24,0.1241993616299796
2019-05-25,0.06944992769042535
2019-05-26,0.000530182055412159
2019-05-27,0.0
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,0.0
2019-05-31,0.09136826581927152
2019-06-01,0.0
2019-06-02,0.014537565735964316
2019-06-03,0.8556483326474362
2019-06-04,0.006480636819111015
2019-06-05,0.0014629763694963371
2019-06-06,0.0
2019-06-07,3.018294868724687
2019-06-08,0.003000666791947868
2019-06-09,0.0
2019-06-10,0.030551369614225783
2019-06-11,0.13455897491457858
2019-06-12,0.9967450215196123
2019-06-13,1.624332411187557
2019-06-14,0.3123458936028508
2019-06-15,0.008330930686900637
2019-06-16,0.006105206754742836
2019-06-17,0.5425379942917963
2019-06-18,1.8753630881667485
2019-06-19,0.3848125683496714
2019-06-20,1.514961736651447
2019-06-21,0.23156010861299475
2019-06-22,3.7255920420669604
2019-06-23,9.029852467184512
2019-06-24,7.794583141456193
2019-06-25,6.011800605923198
2019-06-26,2.5026385022582534
2019-06-27,2.069667796829699
2019-06-28,0.4147027741585459
2019-06-29,0.1801733260556143
2019-06-30,1.7476911457260913
2019-07-01,0.785672588311896
2019-07-02,1.1636288817265985
2019-07-03,5.313987228639272
2019-07-04,2.8255016612372317
2019-07-05,3.0674200087959496
2019-07-06,23.31076102897134
2019-07-07,9.705192622785665
2019-07-08,15.583816629934937
2019-07-09,23.49994654523388
2019-07-10,36.078184730891934
2019-07-11,42.228835598220805
2019-07-12,21.25099557599069
2019-07-13,14.311895038965144
2019-07-14,12.724195239104265
2019-07-15,5.402383648206645
2019-07-16,13.527739083671362
2019-07-17,4.180422213308665
2019-07-18,1.2586834156782565
2019-07-19,0.9367284344254013
2019-07-20,1.5126081269571108
2019-07-21,2.18111006539782
2019-07-22,4.557438097959357
2019-07-23,1.3374233819522594
2019-07-24,13.59952900497889
2019-07-25,18.54332838948197
2019-07-26,14.40400020295955
2019-07-27,11.24325362008619
2019-07-28,8.19272637984148
2019-07-29,2.9830820375168288
2019-07-30,0.1880300353680338
2019-07-31,0.41076350629155906
2019-08-01,1.1420841086275724
2019-08-02,2.6041262294260825
2019-08-03,5.0727694621065265
2019-08-04,4.764844055121912
2019-08-05,4.655242613905025
2019-08-06,11.269413379621055
2019-08-07,13.943459286243158
2019-08-08,2.802891695247447
2019-08-09,2.127359436743461
2019-08-10,2.174282072519248
2019-08-11,1.4683498658305008
2019-08-12,3.2338167665303623
2019-08-13,4.483425377148581
2019-08-14,8.846533145179901
2019-08-15,6.590619754578386
2019-08-16,3.7744045477610286
2019-08-17,4.642286301875601
2019-08-18,6.03902288795647
2019-08-19,9.16812254329899
2019-08-20,8.014386932547517
2019-08-21,14.674199246043887
2019-08-22,14.9789366081748
2019-08-23,5.344965816217504
2019-08-24,8.293875689843654
2019-08-25,8.20360320597974
2019-08-26,8.189862038516615
2019-08-27,2.633733723258312
2019-08-28,0.9947673089954318
2019-08-29,1.6458469002830738
2019-08-30,3.346132327490228
2019-08-31,1.429730808965145
2019-09-01,8.513160698832646
2019-09-02,1.2980403027364187
2019-09-03,1.140782478165001
2019-09-04,4.993134543017291
2019-09-05,0.9259103834629059
2019-09-06,0.9682840025242494
2019-09-07,2.8615811970030602
2019-09-08,3.9281570304282902
2019-09-09,1.4294240547468988
2019-09-10,1.1595720804293719
2019-09-11,2.015474703347544
2019-09-12,5.715661668829598
2019-09-13,12.866101894190985
2019-09-14,8.108782902359962
2019-09-15,5.366120034008784
2019-09-16,3.6957243435497533
2019-09-17,8.598217090065035
2019-09-18,12.479931232858851
2019-09-19,15.37398601477591
2019-09-20,1.9635792929603129
2019-09-21,0.8901587948420305
2019-09-22,9.269422488422853
2019-09-23,9.27190440901862
2019-09-24,8.008077555469104
2019-09-25,3.3413457204709944
2019-09-26,8.979341499268488
2019-09-27,29.584753920142226
2019-09-28,29.92653805590927
2019-09-29,22.10565372254515
2019-09-30,6.760926847576921
2019-10-01,0.9362045288433486
2019-10-02,7.891875589814895
2019-10-03,6.905092076357704
2019-10-04,2.2752231420737314
2019-10-05,0.7474741723290685
2019-10-06,0.0
