State,Date,Hourly Demand Met (in MW)
Uttar Pradesh - 2017,03-Jan 4pm,11743.60
Uttar Pradesh - 2017,03-Jan 5pm,11611.68
Uttar Pradesh - 2017,03-Jan 6pm,12706.34
Uttar Pradesh - 2017,03-Jan 7pm,12743.65
Uttar Pradesh - 2017,03-Jan 8pm,12370.49
Uttar Pradesh - 2017,03-Jan 9pm,12227.37
Uttar Pradesh - 2017,03-Jan 10pm,12454.60
Uttar Pradesh - 2017,03-Jan 11pm,12241.40
Uttar Pradesh - 2017,04-Jan 12am,11377.22
Uttar Pradesh - 2017,04-Jan 1am,10886.67
Uttar Pradesh - 2017,04-Jan 2am,10774.41
Uttar Pradesh - 2017,04-Jan 3am,10719.94
Uttar Pradesh - 2017,04-Jan 4am,10756.14
Uttar Pradesh - 2017,04-Jan 5am,11427.45
Uttar Pradesh - 2017,04-Jan 6am,11965.31
Uttar Pradesh - 2017,04-Jan 7am,12585.65
Uttar Pradesh - 2017,04-Jan 8am,12891.02
Uttar Pradesh - 2017,04-Jan 9am,12715.24
Uttar Pradesh - 2017,04-Jan 10am,12759.02
Uttar Pradesh - 2017,04-Jan 11am,12618.05
Uttar Pradesh - 2017,04-Jan 12pm,12608.57
Uttar Pradesh - 2017,04-Jan 1pm,12535.25
Uttar Pradesh - 2017,04-Jan 2pm,12298.60
Uttar Pradesh - 2017,04-Jan 3pm,12166.59
Uttar Pradesh - 2017,04-Jan 4pm,11996.00
Uttar Pradesh - 2017,04-Jan 5pm,12377.25
Uttar Pradesh - 2017,04-Jan 6pm,13459.03
Uttar Pradesh - 2017,04-Jan 7pm,13861.32
Uttar Pradesh - 2017,04-Jan 8pm,13162.30
Uttar Pradesh - 2017,04-Jan 9pm,12991.40
Uttar Pradesh - 2017,04-Jan 10pm,12879.85
Uttar Pradesh - 2017,04-Jan 11pm,12228.13
Uttar Pradesh - 2017,05-Jan 12am,11522.87
Uttar Pradesh - 2017,05-Jan 1am,11112.09
Uttar Pradesh - 2017,05-Jan 2am,10776.38
Uttar Pradesh - 2017,05-Jan 3am,10674.23
Uttar Pradesh - 2017,05-Jan 4am,10824.61
Uttar Pradesh - 2017,05-Jan 5am,11473.60
Uttar Pradesh - 2017,05-Jan 6am,11823.13
Uttar Pradesh - 2017,05-Jan 7am,12334.34
Uttar Pradesh - 2017,05-Jan 8am,12547.81
Uttar Pradesh - 2017,05-Jan 9am,12893.58
Uttar Pradesh - 2017,05-Jan 10am,12689.16
Uttar Pradesh - 2017,05-Jan 11am,12397.16
Uttar Pradesh - 2017,05-Jan 12pm,12303.13
Uttar Pradesh - 2017,05-Jan 1pm,11739.69
Uttar Pradesh - 2017,05-Jan 2pm,11899.96
Uttar Pradesh - 2017,05-Jan 3pm,11907.52
Uttar Pradesh - 2017,05-Jan 4pm,12240.81
Uttar Pradesh - 2017,05-Jan 5pm,12772.91
Uttar Pradesh - 2017,05-Jan 6pm,13843.82
Uttar Pradesh - 2017,05-Jan 7pm,13926.22
Uttar Pradesh - 2017,05-Jan 8pm,12975.54
Uttar Pradesh - 2017,05-Jan 9pm,12717.29
Uttar Pradesh - 2017,05-Jan 10pm,12922.33
Uttar Pradesh - 2017,05-Jan 11pm,12282.00
Uttar Pradesh - 2017,06-Jan 12am,11609.70
Uttar Pradesh - 2017,06-Jan 1am,11108.75
Uttar Pradesh - 2017,06-Jan 2am,10816.77
Uttar Pradesh - 2017,06-Jan 3am,10734.54
Uttar Pradesh - 2017,06-Jan 4am,10930.27
Uttar Pradesh - 2017,06-Jan 5am,11658.15
Uttar Pradesh - 2017,06-Jan 6am,11929.48
Uttar Pradesh - 2017,06-Jan 7am,13034.29
Uttar Pradesh - 2017,06-Jan 8am,12299.63
Uttar Pradesh - 2017,06-Jan 9am,12301.49
Uttar Pradesh - 2017,06-Jan 10am,12446.66
Uttar Pradesh - 2017,06-Jan 11am,12398.91
Uttar Pradesh - 2017,06-Jan 12pm,12293.84
Uttar Pradesh - 2017,06-Jan 1pm,12131.59
Uttar Pradesh - 2017,06-Jan 2pm,11901.94
Uttar Pradesh - 2017,06-Jan 3pm,11979.15
Uttar Pradesh - 2017,06-Jan 4pm,12013.65
Uttar Pradesh - 2017,06-Jan 5pm,12476.32
Uttar Pradesh - 2017,06-Jan 6pm,13283.32
Uttar Pradesh - 2017,06-Jan 7pm,13190.67
Uttar Pradesh - 2017,06-Jan 8pm,12948.37
Uttar Pradesh - 2017,06-Jan 9pm,12746.05
Uttar Pradesh - 2017,06-Jan 10pm,12607.93
Uttar Pradesh - 2017,06-Jan 11pm,11459.62
Uttar Pradesh - 2017,07-Jan 12am,10459.83
Uttar Pradesh - 2017,07-Jan 1am,9761.23
Uttar Pradesh - 2017,07-Jan 2am,9636.99
Uttar Pradesh - 2017,07-Jan 3am,9530.85
Uttar Pradesh - 2017,07-Jan 4am,9271.73
Uttar Pradesh - 2017,07-Jan 5am,9336.82
Uttar Pradesh - 2017,07-Jan 6am,10137.69
Uttar Pradesh - 2017,07-Jan 7am,10486.29
Uttar Pradesh - 2017,07-Jan 8am,9600.03
Uttar Pradesh - 2017,07-Jan 9am,9833.92
Uttar Pradesh - 2017,07-Jan 10am,10333.49
Uttar Pradesh - 2017,07-Jan 11am,10691.63
Uttar Pradesh - 2017,07-Jan 12pm,10884.90
Uttar Pradesh - 2017,07-Jan 1pm,10937.83
Uttar Pradesh - 2017,07-Jan 2pm,11135.68
Uttar Pradesh - 2017,07-Jan 3pm,11044.02
Uttar Pradesh - 2017,07-Jan 4pm,11280.31
Uttar Pradesh - 2017,07-Jan 5pm,11874.02
Uttar Pradesh - 2017,07-Jan 6pm,13130.61
Uttar Pradesh - 2017,07-Jan 7pm,12655.02
Uttar Pradesh - 2017,07-Jan 8pm,12134.19
Uttar Pradesh - 2017,07-Jan 9pm,12410.66
Uttar Pradesh - 2017,07-Jan 10pm,12351.19
Uttar Pradesh - 2017,07-Jan 11pm,11631.95
Uttar Pradesh - 2017,08-Jan 12am,10891.55
Uttar Pradesh - 2017,08-Jan 1am,10407.87
Uttar Pradesh - 2017,08-Jan 2am,10183.59
Uttar Pradesh - 2017,08-Jan 3am,10061.83
Uttar Pradesh - 2017,08-Jan 4am,10127.99
Uttar Pradesh - 2017,08-Jan 5am,10469.03
Uttar Pradesh - 2017,08-Jan 6am,11148.47
Uttar Pradesh - 2017,08-Jan 7am,11525.61
Uttar Pradesh - 2017,08-Jan 8am,11146.93
Uttar Pradesh - 2017,08-Jan 9am,11486.95
Uttar Pradesh - 2017,08-Jan 10am,11638.29
Uttar Pradesh - 2017,08-Jan 11am,11702.01
Uttar Pradesh - 2017,08-Jan 12pm,11693.09
Uttar Pradesh - 2017,08-Jan 1pm,11535.27
Uttar Pradesh - 2017,08-Jan 2pm,11447.42
Uttar Pradesh - 2017,08-Jan 3pm,11228.74
Uttar Pradesh - 2017,08-Jan 4pm,11476.49
Uttar Pradesh - 2017,08-Jan 5pm,12119.89
Uttar Pradesh - 2017,08-Jan 6pm,12814.96
Uttar Pradesh - 2017,08-Jan 7pm,12652.43
Uttar Pradesh - 2017,08-Jan 8pm,12659.50
Uttar Pradesh - 2017,08-Jan 9pm,11992.91
Uttar Pradesh - 2017,08-Jan 10pm,11977.94
Uttar Pradesh - 2017,08-Jan 11pm,11393.68
Uttar Pradesh - 2017,09-Jan 12am,11146.84
Uttar Pradesh - 2017,09-Jan 1am,10659.31
Uttar Pradesh - 2017,09-Jan 2am,10410.53
Uttar Pradesh - 2017,09-Jan 3am,10366.56
Uttar Pradesh - 2017,09-Jan 4am,10543.62
Uttar Pradesh - 2017,09-Jan 5am,11209.12
Uttar Pradesh - 2017,09-Jan 6am,12238.39
Uttar Pradesh - 2017,09-Jan 7am,12792.10
Uttar Pradesh - 2017,09-Jan 8am,12178.27
Uttar Pradesh - 2017,09-Jan 9am,12475.32
Uttar Pradesh - 2017,09-Jan 10am,12212.71
Uttar Pradesh - 2017,09-Jan 11am,12022.46
Uttar Pradesh - 2017,09-Jan 12pm,12304.80
Uttar Pradesh - 2017,09-Jan 1pm,11788.09
Uttar Pradesh - 2017,09-Jan 2pm,11460.84
Uttar Pradesh - 2017,09-Jan 3pm,11094.28
Uttar Pradesh - 2017,09-Jan 4pm,10808.92
Uttar Pradesh - 2017,09-Jan 5pm,10944.95
Uttar Pradesh - 2017,09-Jan 6pm,11858.51
Uttar Pradesh - 2017,09-Jan 7pm,11497.95
Uttar Pradesh - 2017,09-Jan 8pm,11594.50
Uttar Pradesh - 2017,09-Jan 9pm,11916.40
Uttar Pradesh - 2017,09-Jan 10pm,12107.67
Uttar Pradesh - 2017,09-Jan 11pm,11613.91
Uttar Pradesh - 2017,10-Jan 12am,10841.40
Uttar Pradesh - 2017,10-Jan 1am,10428.11
Uttar Pradesh - 2017,10-Jan 2am,10228.52
Uttar Pradesh - 2017,10-Jan 3am,10222.48
Uttar Pradesh - 2017,10-Jan 4am,10482.20
Uttar Pradesh - 2017,10-Jan 5am,11407.00
Uttar Pradesh - 2017,10-Jan 6am,11956.58
Uttar Pradesh - 2017,10-Jan 7am,11839.03
Uttar Pradesh - 2017,10-Jan 8am,11335.15
Uttar Pradesh - 2017,10-Jan 9am,12366.60
Uttar Pradesh - 2017,10-Jan 10am,12336.25
Uttar Pradesh - 2017,10-Jan 11am,12342.01
Uttar Pradesh - 2017,10-Jan 12pm,12018.60
Uttar Pradesh - 2017,10-Jan 1pm,11414.38
Uttar Pradesh - 2017,10-Jan 2pm,10567.40
Uttar Pradesh - 2017,10-Jan 3pm,10968.20
Uttar Pradesh - 2017,10-Jan 4pm,11320.02
Uttar Pradesh - 2017,10-Jan 5pm,11851.40
Uttar Pradesh - 2017,10-Jan 6pm,13174.71
Uttar Pradesh - 2017,10-Jan 7pm,12799.80
Uttar Pradesh - 2017,10-Jan 8pm,12260.70
Uttar Pradesh - 2017,10-Jan 9pm,12439.54
Uttar Pradesh - 2017,10-Jan 10pm,12261.76
Uttar Pradesh - 2017,10-Jan 11pm,11844.82
Uttar Pradesh - 2017,11-Jan 12am,11177.85
Uttar Pradesh - 2017,11-Jan 1am,10774.65
Uttar Pradesh - 2017,11-Jan 2am,10559.67
Uttar Pradesh - 2017,11-Jan 3am,10458.78
Uttar Pradesh - 2017,11-Jan 4am,10628.00
Uttar Pradesh - 2017,11-Jan 5am,11221.96
Uttar Pradesh - 2017,11-Jan 6am,11733.70
Uttar Pradesh - 2017,11-Jan 7am,12151.32
Uttar Pradesh - 2017,11-Jan 8am,11807.65
Uttar Pradesh - 2017,11-Jan 9am,12290.05
Uttar Pradesh - 2017,11-Jan 10am,11832.13
Uttar Pradesh - 2017,11-Jan 11am,11505.64
Uttar Pradesh - 2017,11-Jan 12pm,12203.02
Uttar Pradesh - 2017,11-Jan 1pm,11987.31
Uttar Pradesh - 2017,11-Jan 2pm,11643.94
Uttar Pradesh - 2017,11-Jan 3pm,11214.96
Uttar Pradesh - 2017,11-Jan 4pm,11951.74
Uttar Pradesh - 2017,11-Jan 5pm,12689.19
Uttar Pradesh - 2017,11-Jan 6pm,13946.31
Uttar Pradesh - 2017,11-Jan 7pm,13270.49
Uttar Pradesh - 2017,11-Jan 8pm,12652.19
Uttar Pradesh - 2017,11-Jan 9pm,12404.17
Uttar Pradesh - 2017,11-Jan 10pm,12814.68
Uttar Pradesh - 2017,11-Jan 11pm,12437.87
Uttar Pradesh - 2017,12-Jan 12am,11517.08
Uttar Pradesh - 2017,12-Jan 1am,11407.92
Uttar Pradesh - 2017,12-Jan 2am,11126.90
Uttar Pradesh - 2017,12-Jan 3am,10955.35
Uttar Pradesh - 2017,12-Jan 4am,11085.78
Uttar Pradesh - 2017,12-Jan 5am,12020.33
Uttar Pradesh - 2017,12-Jan 6am,13132.77
Uttar Pradesh - 2017,12-Jan 7am,13070.99
Uttar Pradesh - 2017,12-Jan 8am,12680.98
Uttar Pradesh - 2017,12-Jan 9am,12616.63
Uttar Pradesh - 2017,12-Jan 10am,12447.21
Uttar Pradesh - 2017,12-Jan 11am,12016.40
Uttar Pradesh - 2017,12-Jan 12pm,12224.27
Uttar Pradesh - 2017,12-Jan 1pm,12091.85
Uttar Pradesh - 2017,12-Jan 2pm,12003.50
Uttar Pradesh - 2017,12-Jan 3pm,12133.80
Uttar Pradesh - 2017,12-Jan 4pm,12380.46
Uttar Pradesh - 2017,12-Jan 5pm,12657.57
Uttar Pradesh - 2017,12-Jan 6pm,13842.84
Uttar Pradesh - 2017,12-Jan 7pm,13137.61
Uttar Pradesh - 2017,12-Jan 8pm,12800.34
Uttar Pradesh - 2017,12-Jan 9pm,12499.37
Uttar Pradesh - 2017,12-Jan 10pm,12958.33
Uttar Pradesh - 2017,12-Jan 11pm,12668.00
Uttar Pradesh - 2017,13-Jan 12am,11517.08
Uttar Pradesh - 2017,13-Jan 1am,11407.92
Uttar Pradesh - 2017,13-Jan 2am,11126.90
Uttar Pradesh - 2017,13-Jan 3am,10955.35
Uttar Pradesh - 2017,13-Jan 4am,11085.78
Uttar Pradesh - 2017,13-Jan 5am,12020.33
Uttar Pradesh - 2017,13-Jan 6am,13132.77
Uttar Pradesh - 2017,13-Jan 7am,13070.99
Uttar Pradesh - 2017,13-Jan 8am,12680.98
Uttar Pradesh - 2017,13-Jan 9am,12616.63
Uttar Pradesh - 2017,13-Jan 10am,12447.21
Uttar Pradesh - 2017,13-Jan 11am,12036.36
Uttar Pradesh - 2017,13-Jan 12pm,12343.91
Uttar Pradesh - 2017,13-Jan 1pm,11975.52
Uttar Pradesh - 2017,13-Jan 2pm,11949.18
Uttar Pradesh - 2017,13-Jan 3pm,12244.65
Uttar Pradesh - 2017,13-Jan 4pm,12547.80
Uttar Pradesh - 2017,13-Jan 5pm,12950.30
Uttar Pradesh - 2017,13-Jan 6pm,14012.83
Uttar Pradesh - 2017,13-Jan 7pm,13477.72
Uttar Pradesh - 2017,13-Jan 8pm,13272.45
Uttar Pradesh - 2017,13-Jan 9pm,13058.51
Uttar Pradesh - 2017,13-Jan 10pm,12795.96
Uttar Pradesh - 2017,13-Jan 11pm,12598.15
Uttar Pradesh - 2017,14-Jan 12am,11919.20
Uttar Pradesh - 2017,14-Jan 1am,11473.88
Uttar Pradesh - 2017,14-Jan 2am,11314.03
Uttar Pradesh - 2017,14-Jan 3am,11260.93
Uttar Pradesh - 2017,14-Jan 4am,11496.79
Uttar Pradesh - 2017,14-Jan 5am,12330.58
Uttar Pradesh - 2017,14-Jan 6am,12994.57
Uttar Pradesh - 2017,14-Jan 7am,13381.53
Uttar Pradesh - 2017,14-Jan 8am,12648.34
Uttar Pradesh - 2017,14-Jan 9am,12333.95
Uttar Pradesh - 2017,14-Jan 10am,12195.60
Uttar Pradesh - 2017,14-Jan 11am,12005.96
Uttar Pradesh - 2017,14-Jan 12pm,12614.71
Uttar Pradesh - 2017,14-Jan 1pm,12073.83
Uttar Pradesh - 2017,14-Jan 2pm,12171.13
Uttar Pradesh - 2017,14-Jan 3pm,12353.28
Uttar Pradesh - 2017,14-Jan 4pm,12331.98
Uttar Pradesh - 2017,14-Jan 5pm,12895.06
Uttar Pradesh - 2017,14-Jan 6pm,13454.48
Uttar Pradesh - 2017,14-Jan 7pm,13231.01
Uttar Pradesh - 2017,14-Jan 8pm,12494.59
Uttar Pradesh - 2017,14-Jan 9pm,12965.53
Uttar Pradesh - 2017,14-Jan 10pm,12735.81
Uttar Pradesh - 2017,14-Jan 11pm,12306.10
Uttar Pradesh - 2017,15-Jan 12am,11689.26
Uttar Pradesh - 2017,15-Jan 1am,11250.28
Uttar Pradesh - 2017,15-Jan 2am,10996.77
Uttar Pradesh - 2017,15-Jan 3am,10937.02
Uttar Pradesh - 2017,15-Jan 4am,11123.70
Uttar Pradesh - 2017,15-Jan 5am,11700.56
Uttar Pradesh - 2017,15-Jan 6am,12056.02
Uttar Pradesh - 2017,15-Jan 7am,12878.53
Uttar Pradesh - 2017,15-Jan 8am,12560.96
Uttar Pradesh - 2017,15-Jan 9am,12829.34
Uttar Pradesh - 2017,15-Jan 10am,12684.29
Uttar Pradesh - 2017,15-Jan 11am,12590.71
Uttar Pradesh - 2017,15-Jan 12pm,12589.02
Uttar Pradesh - 2017,15-Jan 1pm,12451.94
Uttar Pradesh - 2017,15-Jan 2pm,12290.47
Uttar Pradesh - 2017,15-Jan 3pm,12002.05
Uttar Pradesh - 2017,15-Jan 4pm,12242.85
Uttar Pradesh - 2017,15-Jan 5pm,12599.49
Uttar Pradesh - 2017,15-Jan 6pm,13725.14
Uttar Pradesh - 2017,15-Jan 7pm,13116.51
Uttar Pradesh - 2017,15-Jan 8pm,12509.00
Uttar Pradesh - 2017,15-Jan 9pm,12863.68
Uttar Pradesh - 2017,15-Jan 10pm,12951.14
Uttar Pradesh - 2017,15-Jan 11pm,12646.41
Uttar Pradesh - 2017,16-Jan 12am,12093.64
Uttar Pradesh - 2017,16-Jan 1am,11259.94
Uttar Pradesh - 2017,16-Jan 2am,11054.40
Uttar Pradesh - 2017,16-Jan 3am,11001.59
Uttar Pradesh - 2017,16-Jan 4am,11212.05
Uttar Pradesh - 2017,16-Jan 5am,11731.01
Uttar Pradesh - 2017,16-Jan 6am,12498.16
Uttar Pradesh - 2017,16-Jan 7am,13006.79
Uttar Pradesh - 2017,16-Jan 8am,12907.13
Uttar Pradesh - 2017,16-Jan 9am,13018.33
Uttar Pradesh - 2017,16-Jan 10am,12653.38
Uttar Pradesh - 2017,16-Jan 11am,12530.85
Uttar Pradesh - 2017,16-Jan 12pm,12290.78
Uttar Pradesh - 2017,16-Jan 1pm,11996.24
Uttar Pradesh - 2017,16-Jan 2pm,12172.29
Uttar Pradesh - 2017,16-Jan 3pm,11998.98
Uttar Pradesh - 2017,16-Jan 4pm,11975.12
Uttar Pradesh - 2017,16-Jan 5pm,12748.45
Uttar Pradesh - 2017,16-Jan 6pm,13751.38
Uttar Pradesh - 2017,16-Jan 7pm,13971.57
Uttar Pradesh - 2017,16-Jan 8pm,12980.44
Uttar Pradesh - 2017,16-Jan 9pm,13017.34
Uttar Pradesh - 2017,16-Jan 10pm,13144.47
Uttar Pradesh - 2017,16-Jan 11pm,12432.18
Uttar Pradesh - 2017,17-Jan 12am,11731.43
Uttar Pradesh - 2017,17-Jan 1am,11406.05
Uttar Pradesh - 2017,17-Jan 2am,11289.87
Uttar Pradesh - 2017,17-Jan 3am,11254.38
Uttar Pradesh - 2017,17-Jan 4am,11545.74
Uttar Pradesh - 2017,17-Jan 5am,12216.66
Uttar Pradesh - 2017,17-Jan 6am,12562.39
Uttar Pradesh - 2017,17-Jan 7am,13596.12
Uttar Pradesh - 2017,17-Jan 8am,13233.20
Uttar Pradesh - 2017,17-Jan 9am,12669.73
Uttar Pradesh - 2017,17-Jan 10am,12391.66
Uttar Pradesh - 2017,17-Jan 11am,12525.74
Uttar Pradesh - 2017,17-Jan 12pm,12795.89
Uttar Pradesh - 2017,17-Jan 1pm,12557.98
Uttar Pradesh - 2017,17-Jan 2pm,12462.95
Uttar Pradesh - 2017,17-Jan 3pm,12684.55
Uttar Pradesh - 2017,17-Jan 4pm,12740.35
Uttar Pradesh - 2017,17-Jan 5pm,12811.57
Uttar Pradesh - 2017,17-Jan 6pm,14503.01
Uttar Pradesh - 2017,17-Jan 7pm,14586.52
Uttar Pradesh - 2017,17-Jan 8pm,13389.93
Uttar Pradesh - 2017,17-Jan 9pm,13112.97
Uttar Pradesh - 2017,17-Jan 10pm,13150.49
Uttar Pradesh - 2017,17-Jan 11pm,12621.59
Uttar Pradesh - 2017,18-Jan 12am,11963.84
Uttar Pradesh - 2017,18-Jan 1am,11564.83
Uttar Pradesh - 2017,18-Jan 2am,11392.34
Uttar Pradesh - 2017,18-Jan 3am,11248.37
Uttar Pradesh - 2017,18-Jan 4am,11120.45
Uttar Pradesh - 2017,18-Jan 5am,11576.79
Uttar Pradesh - 2017,18-Jan 6am,12509.84
Uttar Pradesh - 2017,18-Jan 7am,13374.23
Uttar Pradesh - 2017,18-Jan 8am,12789.98
Uttar Pradesh - 2017,18-Jan 9am,12739.40
Uttar Pradesh - 2017,18-Jan 10am,12734.34
Uttar Pradesh - 2017,18-Jan 11am,12186.49
Uttar Pradesh - 2017,18-Jan 12pm,12453.29
Uttar Pradesh - 2017,18-Jan 1pm,11999.06
Uttar Pradesh - 2017,18-Jan 2pm,12178.60
Uttar Pradesh - 2017,18-Jan 3pm,12270.00
Uttar Pradesh - 2017,18-Jan 4pm,12346.54
Uttar Pradesh - 2017,18-Jan 5pm,12958.76
Uttar Pradesh - 2017,18-Jan 6pm,14248.03
Uttar Pradesh - 2017,18-Jan 7pm,14467.84
Uttar Pradesh - 2017,18-Jan 8pm,13480.79
Uttar Pradesh - 2017,18-Jan 9pm,13222.49
Uttar Pradesh - 2017,18-Jan 10pm,13075.79
Uttar Pradesh - 2017,18-Jan 11pm,12573.43
Uttar Pradesh - 2017,19-Jan 12am,11813.64
Uttar Pradesh - 2017,19-Jan 1am,11425.38
Uttar Pradesh - 2017,19-Jan 2am,11242.35
Uttar Pradesh - 2017,19-Jan 3am,11185.07
Uttar Pradesh - 2017,19-Jan 4am,11329.07
Uttar Pradesh - 2017,19-Jan 5am,11881.42
Uttar Pradesh - 2017,19-Jan 6am,12893.78
Uttar Pradesh - 2017,19-Jan 7am,12878.01
Uttar Pradesh - 2017,19-Jan 8am,12641.01
Uttar Pradesh - 2017,19-Jan 9am,12473.34
Uttar Pradesh - 2017,19-Jan 10am,12618.29
Uttar Pradesh - 2017,19-Jan 11am,12319.24
Uttar Pradesh - 2017,19-Jan 12pm,12146.04
Uttar Pradesh - 2017,19-Jan 1pm,11514.99
Uttar Pradesh - 2017,19-Jan 2pm,11725.22
Uttar Pradesh - 2017,19-Jan 3pm,11929.94
Uttar Pradesh - 2017,19-Jan 4pm,12233.12
Uttar Pradesh - 2017,19-Jan 5pm,12571.75
Uttar Pradesh - 2017,19-Jan 6pm,13754.88
Uttar Pradesh - 2017,19-Jan 7pm,13872.78
Uttar Pradesh - 2017,19-Jan 8pm,13221.46
Uttar Pradesh - 2017,19-Jan 9pm,12929.07
Uttar Pradesh - 2017,19-Jan 10pm,12802.76
Uttar Pradesh - 2017,19-Jan 11pm,12622.26
Uttar Pradesh - 2017,20-Jan 12am,11977.99
Uttar Pradesh - 2017,20-Jan 1am,11627.01
Uttar Pradesh - 2017,20-Jan 2am,11409.91
Uttar Pradesh - 2017,20-Jan 3am,11252.91
Uttar Pradesh - 2017,20-Jan 4am,11618.43
Uttar Pradesh - 2017,20-Jan 5am,12203.19
Uttar Pradesh - 2017,20-Jan 6am,13339.43
Uttar Pradesh - 2017,20-Jan 7am,13375.69
Uttar Pradesh - 2017,20-Jan 8am,13022.77
Uttar Pradesh - 2017,20-Jan 9am,12750.99
Uttar Pradesh - 2017,20-Jan 10am,12452.60
Uttar Pradesh - 2017,20-Jan 11am,11937.34
Uttar Pradesh - 2017,20-Jan 12pm,12093.85
Uttar Pradesh - 2017,20-Jan 1pm,12193.77
Uttar Pradesh - 2017,20-Jan 2pm,11791.80
Uttar Pradesh - 2017,20-Jan 3pm,12042.21
Uttar Pradesh - 2017,20-Jan 4pm,12214.46
Uttar Pradesh - 2017,20-Jan 5pm,12533.40
Uttar Pradesh - 2017,20-Jan 6pm,13528.25
Uttar Pradesh - 2017,20-Jan 7pm,13201.65
Uttar Pradesh - 2017,20-Jan 8pm,13353.39
Uttar Pradesh - 2017,20-Jan 9pm,13310.09
Uttar Pradesh - 2017,20-Jan 10pm,13114.78
Uttar Pradesh - 2017,20-Jan 11pm,12659.49
Uttar Pradesh - 2017,21-Jan 12am,11998.54
Uttar Pradesh - 2017,21-Jan 1am,11475.57
Uttar Pradesh - 2017,21-Jan 2am,11237.73
Uttar Pradesh - 2017,21-Jan 3am,11250.34
Uttar Pradesh - 2017,21-Jan 4am,11530.60
Uttar Pradesh - 2017,21-Jan 5am,12467.66
Uttar Pradesh - 2017,21-Jan 6am,13883.42
Uttar Pradesh - 2017,21-Jan 7am,13555.30
Uttar Pradesh - 2017,21-Jan 8am,13156.07
