date,average_tmin
2018-12-02,10.225932916005453
2018-12-03,10.025429050127665
2018-12-04,9.662123699982962
2018-12-05,9.997843345006308
2018-12-06,9.354036271572113
2018-12-07,8.816587249437967
2018-12-08,8.328532338142395
2018-12-09,8.291575968265533
2018-12-10,8.513063053290049
2018-12-11,9.389939864476522
2018-12-12,10.263039668401083
2018-12-13,9.824916064739227
2018-12-14,9.3596244653066
2018-12-15,8.116249442100525
2018-12-16,6.779002050558726
2018-12-17,7.350919485092163
2018-12-18,7.928629080454509
2018-12-19,6.775665859381358
2018-12-20,6.146617869536082
2018-12-21,5.868503073851268
2018-12-22,5.420511345068614
2018-12-23,5.740574578444163
2018-12-24,5.995929320653279
2018-12-25,5.965629766384761
2018-12-26,5.7064487636089325
2018-12-27,5.5956441561381025
2018-12-28,5.166271050771077
2018-12-29,4.138567378123601
2018-12-30,4.15538763999939
2018-12-31,4.819427500168483
2019-01-01,5.315350313981374
2019-01-02,6.821422358353932
2019-01-03,6.408291061719258
2019-01-04,6.7245713869730634
2019-01-05,8.10746298233668
2019-01-06,8.967011292775473
2019-01-07,9.0004141330719
2019-01-08,8.15385091304779
2019-01-09,7.021237909793854
2019-01-10,5.9480220079422
2019-01-11,6.3936090270678205
2019-01-12,6.635562876860301
2019-01-13,8.293340027332306
2019-01-14,8.160909593105316
2019-01-15,5.410540044307709
2019-01-16,4.8536742230256396
2019-01-17,5.21978082259496
2019-01-18,5.641703287760417
2019-01-19,6.422409137090047
2019-01-20,8.046740969022116
2019-01-21,9.96506110827128
2019-01-22,12.17446780204773
2019-01-23,11.570264478524527
2019-01-24,10.40606693426768
2019-01-25,10.825777769088745
2019-01-26,9.280865252017975
2019-01-27,8.08588789900144
2019-01-28,6.099043279886246
2019-01-29,5.191382020711899
2019-01-30,5.328986932833989
2019-01-31,7.796935419241588
2019-02-01,9.794736166795095
2019-02-02,9.190823833147684
2019-02-03,9.359127740065256
2019-02-04,8.964294910430908
2019-02-05,9.777931650479635
2019-02-06,11.686022599538168
2019-02-07,13.386285265286764
2019-02-08,10.437626580397287
2019-02-09,8.644356906414032
2019-02-10,7.032529989878337
2019-02-11,7.965857783953349
