State,Date,Hourly Demand Met (in MW)
Uttar Pradesh - 2019,09-Jan 11pm,12120.60
Uttar Pradesh - 2019,10-Jan 12am,11306.04
Uttar Pradesh - 2019,10-Jan 1am,10948.80
Uttar Pradesh - 2019,10-Jan 2am,10707.66
Uttar Pradesh - 2019,10-Jan 3am,10694.16
Uttar Pradesh - 2019,10-Jan 4am,11088.63
Uttar Pradesh - 2019,10-Jan 5am,12407.66
Uttar Pradesh - 2019,10-Jan 6am,13732.25
Uttar Pradesh - 2019,10-Jan 7am,12879.08
Uttar Pradesh - 2019,10-Jan 8am,11995.35
Uttar Pradesh - 2019,10-Jan 9am,11781.88
Uttar Pradesh - 2019,10-Jan 10am,11467.21
Uttar Pradesh - 2019,10-Jan 11am,12161.11
Uttar Pradesh - 2019,10-Jan 12pm,12305.72
Uttar Pradesh - 2019,10-Jan 1pm,12315.22
Uttar Pradesh - 2019,10-Jan 2pm,12312.58
Uttar Pradesh - 2019,10-Jan 3pm,12550.07
Uttar Pradesh - 2019,10-Jan 4pm,12727.11
Uttar Pradesh - 2019,10-Jan 5pm,13156.82
Uttar Pradesh - 2019,10-Jan 6pm,13879.72
Uttar Pradesh - 2019,10-Jan 7pm,13701.54
Uttar Pradesh - 2019,10-Jan 8pm,12669.49
Uttar Pradesh - 2019,10-Jan 9pm,13649.57
Uttar Pradesh - 2019,10-Jan 10pm,12963.90
Uttar Pradesh - 2019,10-Jan 11pm,12171.40
Uttar Pradesh - 2019,11-Jan 12am,11361.10
Uttar Pradesh - 2019,11-Jan 1am,10831.97
Uttar Pradesh - 2019,11-Jan 2am,10695.90
Uttar Pradesh - 2019,11-Jan 3am,10689.11
Uttar Pradesh - 2019,11-Jan 4am,11046.56
Uttar Pradesh - 2019,11-Jan 5am,12255.60
Uttar Pradesh - 2019,11-Jan 6am,13164.51
Uttar Pradesh - 2019,11-Jan 7am,12952.47
Uttar Pradesh - 2019,11-Jan 8am,11866.79
Uttar Pradesh - 2019,11-Jan 9am,11935.21
Uttar Pradesh - 2019,11-Jan 10am,11490.56
Uttar Pradesh - 2019,11-Jan 11am,12140.75
Uttar Pradesh - 2019,11-Jan 12pm,12636.49
Uttar Pradesh - 2019,11-Jan 1pm,12628.11
Uttar Pradesh - 2019,11-Jan 2pm,12438.19
Uttar Pradesh - 2019,11-Jan 3pm,12769.47
Uttar Pradesh - 2019,11-Jan 4pm,12506.99
Uttar Pradesh - 2019,11-Jan 5pm,13789.10
Uttar Pradesh - 2019,11-Jan 6pm,13887.17
Uttar Pradesh - 2019,11-Jan 7pm,13711.17
Uttar Pradesh - 2019,11-Jan 8pm,13703.47
Uttar Pradesh - 2019,11-Jan 9pm,13786.24
Uttar Pradesh - 2019,11-Jan 10pm,13378.25
Uttar Pradesh - 2019,11-Jan 11pm,12256.20
Uttar Pradesh - 2019,12-Jan 12am,11431.02
Uttar Pradesh - 2019,12-Jan 1am,11002.90
Uttar Pradesh - 2019,12-Jan 2am,10771.32
Uttar Pradesh - 2019,12-Jan 3am,10549.87
Uttar Pradesh - 2019,12-Jan 4am,10909.04
Uttar Pradesh - 2019,12-Jan 5am,11857.21
Uttar Pradesh - 2019,12-Jan 6am,13211.77
Uttar Pradesh - 2019,12-Jan 7am,12782.07
Uttar Pradesh - 2019,12-Jan 8am,11655.19
Uttar Pradesh - 2019,12-Jan 9am,11379.80
Uttar Pradesh - 2019,12-Jan 10am,10701.49
Uttar Pradesh - 2019,12-Jan 11am,11698.16
Uttar Pradesh - 2019,12-Jan 12pm,11840.37
Uttar Pradesh - 2019,12-Jan 1pm,11994.47
Uttar Pradesh - 2019,12-Jan 2pm,12983.66
Uttar Pradesh - 2019,12-Jan 3pm,12871.53
Uttar Pradesh - 2019,12-Jan 4pm,12668.88
Uttar Pradesh - 2019,12-Jan 5pm,13315.87
Uttar Pradesh - 2019,12-Jan 6pm,14519.69
Uttar Pradesh - 2019,12-Jan 7pm,13917.46
Uttar Pradesh - 2019,12-Jan 8pm,13737.63
Uttar Pradesh - 2019,12-Jan 9pm,14324.14
Uttar Pradesh - 2019,12-Jan 10pm,13295.47
Uttar Pradesh - 2019,12-Jan 11pm,12120.71
Uttar Pradesh - 2019,13-Jan 12am,11322.19
Uttar Pradesh - 2019,13-Jan 1am,10951.07
Uttar Pradesh - 2019,13-Jan 2am,10740.30
Uttar Pradesh - 2019,13-Jan 3am,10700.11
Uttar Pradesh - 2019,13-Jan 4am,11052.15
Uttar Pradesh - 2019,13-Jan 5am,12227.61
Uttar Pradesh - 2019,13-Jan 6am,13556.95
Uttar Pradesh - 2019,13-Jan 7am,13142.60
Uttar Pradesh - 2019,13-Jan 8am,11779.23
Uttar Pradesh - 2019,13-Jan 9am,11928.74
Uttar Pradesh - 2019,13-Jan 10am,12633.66
Uttar Pradesh - 2019,13-Jan 11am,13228.90
Uttar Pradesh - 2019,13-Jan 12pm,13586.69
Uttar Pradesh - 2019,13-Jan 1pm,13491.91
Uttar Pradesh - 2019,13-Jan 2pm,13158.71
Uttar Pradesh - 2019,13-Jan 3pm,12611.99
Uttar Pradesh - 2019,13-Jan 4pm,12388.89
Uttar Pradesh - 2019,13-Jan 5pm,12623.70
Uttar Pradesh - 2019,13-Jan 6pm,13535.79
Uttar Pradesh - 2019,13-Jan 7pm,12569.18
Uttar Pradesh - 2019,13-Jan 8pm,11828.31
Uttar Pradesh - 2019,13-Jan 9pm,12626.19
Uttar Pradesh - 2019,13-Jan 10pm,12796.88
Uttar Pradesh - 2019,13-Jan 11pm,11862.80
Uttar Pradesh - 2019,14-Jan 12am,11134.18
Uttar Pradesh - 2019,14-Jan 1am,10671.73
Uttar Pradesh - 2019,14-Jan 2am,10446.46
Uttar Pradesh - 2019,14-Jan 3am,10262.31
Uttar Pradesh - 2019,14-Jan 4am,10861.92
Uttar Pradesh - 2019,14-Jan 5am,12234.66
Uttar Pradesh - 2019,14-Jan 6am,13975.20
Uttar Pradesh - 2019,14-Jan 7am,13585.64
Uttar Pradesh - 2019,14-Jan 8am,12246.37
Uttar Pradesh - 2019,14-Jan 9am,11955.25
Uttar Pradesh - 2019,14-Jan 10am,12044.26
Uttar Pradesh - 2019,14-Jan 11am,12491.24
Uttar Pradesh - 2019,14-Jan 12pm,12112.55
Uttar Pradesh - 2019,14-Jan 1pm,11971.09
Uttar Pradesh - 2019,14-Jan 2pm,11816.42
Uttar Pradesh - 2019,14-Jan 3pm,11398.35
Uttar Pradesh - 2019,14-Jan 4pm,11320.26
Uttar Pradesh - 2019,14-Jan 5pm,11945.72
Uttar Pradesh - 2019,14-Jan 6pm,13029.00
Uttar Pradesh - 2019,14-Jan 7pm,13141.62
Uttar Pradesh - 2019,14-Jan 8pm,13114.49
Uttar Pradesh - 2019,14-Jan 9pm,13355.18
Uttar Pradesh - 2019,14-Jan 10pm,12816.74
Uttar Pradesh - 2019,14-Jan 11pm,11975.18
Uttar Pradesh - 2019,15-Jan 12am,11200.90
Uttar Pradesh - 2019,15-Jan 1am,10701.72
Uttar Pradesh - 2019,15-Jan 2am,10443.26
Uttar Pradesh - 2019,15-Jan 3am,10447.17
Uttar Pradesh - 2019,15-Jan 4am,10900.13
Uttar Pradesh - 2019,15-Jan 5am,12346.20
Uttar Pradesh - 2019,15-Jan 6am,14024.55
Uttar Pradesh - 2019,15-Jan 7am,13871.85
Uttar Pradesh - 2019,15-Jan 8am,12229.12
Uttar Pradesh - 2019,15-Jan 9am,12049.69
Uttar Pradesh - 2019,15-Jan 10am,12107.57
Uttar Pradesh - 2019,15-Jan 11am,12465.66
Uttar Pradesh - 2019,15-Jan 12pm,12685.68
Uttar Pradesh - 2019,15-Jan 1pm,12557.16
Uttar Pradesh - 2019,15-Jan 2pm,12671.38
Uttar Pradesh - 2019,15-Jan 3pm,12729.51
Uttar Pradesh - 2019,15-Jan 4pm,13094.33
Uttar Pradesh - 2019,15-Jan 5pm,13954.32
Uttar Pradesh - 2019,15-Jan 6pm,15195.91
Uttar Pradesh - 2019,15-Jan 7pm,14402.59
Uttar Pradesh - 2019,15-Jan 8pm,13423.72
Uttar Pradesh - 2019,15-Jan 9pm,12890.86
Uttar Pradesh - 2019,15-Jan 10pm,12705.76
Uttar Pradesh - 2019,15-Jan 11pm,12078.81
Uttar Pradesh - 2019,16-Jan 12am,11308.22
Uttar Pradesh - 2019,16-Jan 1am,10939.81
Uttar Pradesh - 2019,16-Jan 2am,10683.81
Uttar Pradesh - 2019,16-Jan 3am,10579.04
Uttar Pradesh - 2019,16-Jan 4am,11029.87
Uttar Pradesh - 2019,16-Jan 5am,12445.56
Uttar Pradesh - 2019,16-Jan 6am,13837.13
Uttar Pradesh - 2019,16-Jan 7am,13200.31
Uttar Pradesh - 2019,16-Jan 8am,12165.08
Uttar Pradesh - 2019,16-Jan 9am,11856.86
Uttar Pradesh - 2019,16-Jan 10am,11593.28
Uttar Pradesh - 2019,16-Jan 11am,12001.55
Uttar Pradesh - 2019,16-Jan 12pm,12632.89
Uttar Pradesh - 2019,16-Jan 1pm,12759.48
Uttar Pradesh - 2019,16-Jan 2pm,12768.65
Uttar Pradesh - 2019,16-Jan 3pm,12906.70
Uttar Pradesh - 2019,16-Jan 4pm,12706.91
Uttar Pradesh - 2019,16-Jan 5pm,13140.42
Uttar Pradesh - 2019,16-Jan 6pm,14451.67
Uttar Pradesh - 2019,16-Jan 7pm,13578.43
Uttar Pradesh - 2019,16-Jan 8pm,13034.06
Uttar Pradesh - 2019,16-Jan 9pm,12828.39
Uttar Pradesh - 2019,16-Jan 10pm,12935.33
Uttar Pradesh - 2019,16-Jan 11pm,12236.95
Uttar Pradesh - 2019,17-Jan 12am,11463.78
Uttar Pradesh - 2019,17-Jan 1am,10989.33
Uttar Pradesh - 2019,17-Jan 2am,10711.05
Uttar Pradesh - 2019,17-Jan 3am,10733.73
Uttar Pradesh - 2019,17-Jan 4am,11128.50
Uttar Pradesh - 2019,17-Jan 5am,12474.12
Uttar Pradesh - 2019,17-Jan 6am,13480.07
Uttar Pradesh - 2019,17-Jan 7am,13721.15
Uttar Pradesh - 2019,17-Jan 8am,12436.60
Uttar Pradesh - 2019,17-Jan 9am,12583.42
Uttar Pradesh - 2019,17-Jan 10am,12472.57
Uttar Pradesh - 2019,17-Jan 11am,12464.75
Uttar Pradesh - 2019,17-Jan 12pm,12591.53
Uttar Pradesh - 2019,17-Jan 1pm,12607.08
Uttar Pradesh - 2019,17-Jan 2pm,12469.38
Uttar Pradesh - 2019,17-Jan 3pm,12400.13
Uttar Pradesh - 2019,17-Jan 4pm,12598.95
Uttar Pradesh - 2019,17-Jan 5pm,13149.94
Uttar Pradesh - 2019,17-Jan 6pm,14382.97
Uttar Pradesh - 2019,17-Jan 7pm,13768.36
Uttar Pradesh - 2019,17-Jan 8pm,13257.12
Uttar Pradesh - 2019,17-Jan 9pm,12978.72
Uttar Pradesh - 2019,17-Jan 10pm,13018.15
Uttar Pradesh - 2019,17-Jan 11pm,12376.04
Uttar Pradesh - 2019,18-Jan 12am,11650.11
Uttar Pradesh - 2019,18-Jan 1am,11254.37
Uttar Pradesh - 2019,18-Jan 2am,11026.61
Uttar Pradesh - 2019,18-Jan 3am,10980.03
Uttar Pradesh - 2019,18-Jan 4am,11416.50
Uttar Pradesh - 2019,18-Jan 5am,12625.60
Uttar Pradesh - 2019,18-Jan 6am,13982.80
Uttar Pradesh - 2019,18-Jan 7am,13301.87
Uttar Pradesh - 2019,18-Jan 8am,12848.61
Uttar Pradesh - 2019,18-Jan 9am,12733.81
Uttar Pradesh - 2019,18-Jan 10am,12742.86
Uttar Pradesh - 2019,18-Jan 11am,13019.39
Uttar Pradesh - 2019,18-Jan 12pm,13177.45
Uttar Pradesh - 2019,18-Jan 1pm,12624.02
Uttar Pradesh - 2019,18-Jan 2pm,12702.44
Uttar Pradesh - 2019,18-Jan 3pm,12577.17
Uttar Pradesh - 2019,18-Jan 4pm,12755.24
Uttar Pradesh - 2019,18-Jan 5pm,13296.46
Uttar Pradesh - 2019,18-Jan 6pm,14823.65
Uttar Pradesh - 2019,18-Jan 7pm,14117.52
Uttar Pradesh - 2019,18-Jan 8pm,13296.85
Uttar Pradesh - 2019,18-Jan 9pm,13177.56
Uttar Pradesh - 2019,18-Jan 10pm,12998.72
Uttar Pradesh - 2019,18-Jan 11pm,12342.01
Uttar Pradesh - 2019,19-Jan 12am,11499.69
Uttar Pradesh - 2019,19-Jan 1am,11041.92
Uttar Pradesh - 2019,19-Jan 2am,10754.24
Uttar Pradesh - 2019,19-Jan 3am,10689.30
Uttar Pradesh - 2019,19-Jan 4am,11062.66
Uttar Pradesh - 2019,19-Jan 5am,12300.83
Uttar Pradesh - 2019,19-Jan 6am,13685.95
Uttar Pradesh - 2019,19-Jan 7am,12870.62
Uttar Pradesh - 2019,19-Jan 8am,12260.68
Uttar Pradesh - 2019,19-Jan 9am,12141.50
Uttar Pradesh - 2019,19-Jan 10am,12332.37
Uttar Pradesh - 2019,19-Jan 11am,12628.72
Uttar Pradesh - 2019,19-Jan 12pm,12616.69
Uttar Pradesh - 2019,19-Jan 1pm,12541.99
Uttar Pradesh - 2019,19-Jan 2pm,12478.94
Uttar Pradesh - 2019,19-Jan 3pm,12959.93
Uttar Pradesh - 2019,19-Jan 4pm,13137.99
Uttar Pradesh - 2019,19-Jan 5pm,13349.19
Uttar Pradesh - 2019,19-Jan 6pm,15036.28
Uttar Pradesh - 2019,19-Jan 7pm,13953.56
Uttar Pradesh - 2019,19-Jan 8pm,12751.34
Uttar Pradesh - 2019,19-Jan 9pm,12642.48
Uttar Pradesh - 2019,19-Jan 10pm,12404.64
Uttar Pradesh - 2019,19-Jan 11pm,11920.70
Uttar Pradesh - 2019,20-Jan 12am,11530.48
Uttar Pradesh - 2019,20-Jan 1am,11114.36
Uttar Pradesh - 2019,20-Jan 2am,10943.48
Uttar Pradesh - 2019,20-Jan 3am,10912.18
Uttar Pradesh - 2019,20-Jan 4am,11280.39
Uttar Pradesh - 2019,20-Jan 5am,12162.12
Uttar Pradesh - 2019,20-Jan 6am,13418.16
Uttar Pradesh - 2019,20-Jan 7am,12574.54
Uttar Pradesh - 2019,20-Jan 8am,11062.80
Uttar Pradesh - 2019,20-Jan 9am,10823.56
Uttar Pradesh - 2019,20-Jan 10am,11346.95
Uttar Pradesh - 2019,20-Jan 11am,12279.36
Uttar Pradesh - 2019,20-Jan 12pm,12361.90
Uttar Pradesh - 2019,20-Jan 1pm,11915.26
Uttar Pradesh - 2019,20-Jan 2pm,11854.62
Uttar Pradesh - 2019,20-Jan 3pm,11804.20
Uttar Pradesh - 2019,20-Jan 4pm,11819.99
Uttar Pradesh - 2019,20-Jan 5pm,11852.11
Uttar Pradesh - 2019,20-Jan 6pm,13732.43
Uttar Pradesh - 2019,20-Jan 7pm,12883.68
Uttar Pradesh - 2019,20-Jan 8pm,12321.33
Uttar Pradesh - 2019,20-Jan 9pm,11852.22
Uttar Pradesh - 2019,20-Jan 10pm,12475.38
Uttar Pradesh - 2019,20-Jan 11pm,11791.60
Uttar Pradesh - 2019,21-Jan 12am,11201.09
Uttar Pradesh - 2019,21-Jan 1am,10843.64
Uttar Pradesh - 2019,21-Jan 2am,10697.82
Uttar Pradesh - 2019,21-Jan 3am,10649.38
Uttar Pradesh - 2019,21-Jan 4am,10900.13
Uttar Pradesh - 2019,21-Jan 5am,12001.03
Uttar Pradesh - 2019,21-Jan 6am,12678.86
Uttar Pradesh - 2019,21-Jan 7am,12099.81
Uttar Pradesh - 2019,21-Jan 8am,11639.89
