State,Date,Hourly Demand Met (in MW)
Maharashtra - 2020,03-Jan 11pm,14575.55
Maharashtra - 2020,04-Jan 12am,14279.48
Maharashtra - 2020,04-Jan 1am,14334.90
Maharashtra - 2020,04-Jan 2am,14286.92
Maharashtra - 2020,04-Jan 3am,14016.27
Maharashtra - 2020,04-Jan 4am,14141.76
Maharashtra - 2020,04-Jan 5am,14955.47
Maharashtra - 2020,04-Jan 6am,16185.25
Maharashtra - 2020,04-Jan 7am,17655.54
Maharashtra - 2020,04-Jan 8am,17439.58
Maharashtra - 2020,04-Jan 9am,18126.03
Maharashtra - 2020,04-Jan 10am,18948.80
Maharashtra - 2020,04-Jan 11am,19043.40
Maharashtra - 2020,04-Jan 12pm,18906.56
Maharashtra - 2020,04-Jan 1pm,18291.22
Maharashtra - 2020,04-Jan 2pm,18213.00
Maharashtra - 2020,04-Jan 3pm,17962.35
Maharashtra - 2020,04-Jan 4pm,17585.67
Maharashtra - 2020,04-Jan 5pm,16867.28
Maharashtra - 2020,04-Jan 6pm,16781.90
Maharashtra - 2020,04-Jan 7pm,16655.83
Maharashtra - 2020,04-Jan 8pm,15943.02
Maharashtra - 2020,04-Jan 9pm,15201.24
Maharashtra - 2020,04-Jan 10pm,14707.97
Maharashtra - 2020,04-Jan 11pm,14427.88
Maharashtra - 2020,05-Jan 12am,13898.43
Maharashtra - 2020,05-Jan 1am,13830.52
Maharashtra - 2020,05-Jan 2am,13731.55
Maharashtra - 2020,05-Jan 3am,13572.75
Maharashtra - 2020,05-Jan 4am,13977.44
Maharashtra - 2020,05-Jan 5am,14616.24
Maharashtra - 2020,05-Jan 6am,15656.25
Maharashtra - 2020,05-Jan 7am,16754.38
Maharashtra - 2020,05-Jan 8am,16991.83
Maharashtra - 2020,05-Jan 9am,17171.75
Maharashtra - 2020,05-Jan 10am,17754.67
Maharashtra - 2020,05-Jan 11am,18354.02
Maharashtra - 2020,05-Jan 12pm,18167.23
Maharashtra - 2020,05-Jan 1pm,17639.10
Maharashtra - 2020,05-Jan 2pm,17579.99
Maharashtra - 2020,05-Jan 3pm,17536.98
Maharashtra - 2020,05-Jan 4pm,17061.94
Maharashtra - 2020,05-Jan 5pm,16185.00
Maharashtra - 2020,05-Jan 6pm,16008.12
Maharashtra - 2020,05-Jan 7pm,15836.22
Maharashtra - 2020,05-Jan 8pm,15682.80
Maharashtra - 2020,05-Jan 9pm,15258.75
Maharashtra - 2020,05-Jan 10pm,14607.40
Maharashtra - 2020,05-Jan 11pm,14372.37
Maharashtra - 2020,06-Jan 12am,14039.77
Maharashtra - 2020,06-Jan 1am,13807.42
Maharashtra - 2020,06-Jan 2am,13587.51
Maharashtra - 2020,06-Jan 3am,13610.52
Maharashtra - 2020,06-Jan 4am,13964.66
Maharashtra - 2020,06-Jan 5am,15079.87
Maharashtra - 2020,06-Jan 6am,16761.36
Maharashtra - 2020,06-Jan 7am,18145.31
Maharashtra - 2020,06-Jan 8am,18496.83
Maharashtra - 2020,06-Jan 9am,18919.17
Maharashtra - 2020,06-Jan 10am,19570.83
Maharashtra - 2020,06-Jan 11am,19877.71
Maharashtra - 2020,06-Jan 12pm,19320.16
Maharashtra - 2020,06-Jan 1pm,19080.27
Maharashtra - 2020,06-Jan 2pm,19130.84
Maharashtra - 2020,06-Jan 3pm,19128.08
Maharashtra - 2020,06-Jan 4pm,18827.87
Maharashtra - 2020,06-Jan 5pm,17833.15
Maharashtra - 2020,06-Jan 6pm,17523.69
Maharashtra - 2020,06-Jan 7pm,17302.95
Maharashtra - 2020,06-Jan 8pm,16358.08
Maharashtra - 2020,06-Jan 9pm,15794.17
Maharashtra - 2020,06-Jan 10pm,15191.96
Maharashtra - 2020,06-Jan 11pm,14541.39
Maharashtra - 2020,07-Jan 12am,14443.70
Maharashtra - 2020,07-Jan 1am,14014.06
Maharashtra - 2020,07-Jan 2am,13762.63
Maharashtra - 2020,07-Jan 3am,13727.63
Maharashtra - 2020,07-Jan 4am,14187.23
Maharashtra - 2020,07-Jan 5am,15454.37
Maharashtra - 2020,07-Jan 6am,17286.08
Maharashtra - 2020,07-Jan 7am,18482.39
Maharashtra - 2020,07-Jan 8am,18759.61
Maharashtra - 2020,07-Jan 9am,19143.79
Maharashtra - 2020,07-Jan 10am,19867.03
Maharashtra - 2020,07-Jan 11am,20288.92
Maharashtra - 2020,07-Jan 12pm,20031.35
Maharashtra - 2020,07-Jan 1pm,19449.85
Maharashtra - 2020,07-Jan 2pm,19528.83
Maharashtra - 2020,07-Jan 3pm,19425.85
Maharashtra - 2020,07-Jan 4pm,18919.97
Maharashtra - 2020,07-Jan 5pm,17973.99
Maharashtra - 2020,07-Jan 6pm,17612.62
Maharashtra - 2020,07-Jan 7pm,17554.30
Maharashtra - 2020,07-Jan 8pm,16601.17
Maharashtra - 2020,07-Jan 9pm,16068.53
Maharashtra - 2020,07-Jan 10pm,15434.19
Maharashtra - 2020,07-Jan 11pm,15038.75
Maharashtra - 2020,08-Jan 12am,14905.48
Maharashtra - 2020,08-Jan 1am,14619.93
Maharashtra - 2020,08-Jan 2am,14436.37
Maharashtra - 2020,08-Jan 3am,14329.91
Maharashtra - 2020,08-Jan 4am,14829.43
Maharashtra - 2020,08-Jan 5am,15932.69
Maharashtra - 2020,08-Jan 6am,17493.70
Maharashtra - 2020,08-Jan 7am,18727.04
Maharashtra - 2020,08-Jan 8am,18889.20
Maharashtra - 2020,08-Jan 9am,19148.86
Maharashtra - 2020,08-Jan 10am,19657.71
Maharashtra - 2020,08-Jan 11am,20420.82
Maharashtra - 2020,08-Jan 12pm,20152.94
Maharashtra - 2020,08-Jan 1pm,19394.81
Maharashtra - 2020,08-Jan 2pm,19165.77
Maharashtra - 2020,08-Jan 3pm,19095.42
Maharashtra - 2020,08-Jan 4pm,18576.80
Maharashtra - 2020,08-Jan 5pm,17889.97
Maharashtra - 2020,08-Jan 6pm,17595.93
Maharashtra - 2020,08-Jan 7pm,17470.90
Maharashtra - 2020,08-Jan 8pm,16459.79
Maharashtra - 2020,08-Jan 9pm,15793.16
Maharashtra - 2020,08-Jan 10pm,15224.18
Maharashtra - 2020,08-Jan 11pm,14838.71
Maharashtra - 2020,09-Jan 12am,14654.35
Maharashtra - 2020,09-Jan 1am,14323.96
Maharashtra - 2020,09-Jan 2am,14264.61
Maharashtra - 2020,09-Jan 3am,14241.41
Maharashtra - 2020,09-Jan 4am,14531.77
Maharashtra - 2020,09-Jan 5am,15544.51
Maharashtra - 2020,09-Jan 6am,17123.55
Maharashtra - 2020,09-Jan 7am,18418.04
Maharashtra - 2020,09-Jan 8am,18490.43
Maharashtra - 2020,09-Jan 9am,18604.12
Maharashtra - 2020,09-Jan 10am,19009.14
Maharashtra - 2020,09-Jan 11am,19561.70
Maharashtra - 2020,09-Jan 12pm,19458.23
Maharashtra - 2020,09-Jan 1pm,19018.79
Maharashtra - 2020,09-Jan 2pm,19093.24
Maharashtra - 2020,09-Jan 3pm,19064.51
Maharashtra - 2020,09-Jan 4pm,18826.15
Maharashtra - 2020,09-Jan 5pm,17905.85
Maharashtra - 2020,09-Jan 6pm,17595.21
Maharashtra - 2020,09-Jan 7pm,17390.08
Maharashtra - 2020,09-Jan 8pm,16453.62
Maharashtra - 2020,09-Jan 9pm,15900.86
Maharashtra - 2020,09-Jan 10pm,15209.99
Maharashtra - 2020,09-Jan 11pm,14775.05
Maharashtra - 2020,10-Jan 12am,14258.78
Maharashtra - 2020,10-Jan 1am,13930.97
Maharashtra - 2020,10-Jan 2am,13743.61
Maharashtra - 2020,10-Jan 3am,13787.37
Maharashtra - 2020,10-Jan 4am,14331.97
Maharashtra - 2020,10-Jan 5am,15484.52
Maharashtra - 2020,10-Jan 6am,17091.70
Maharashtra - 2020,10-Jan 7am,18085.00
Maharashtra - 2020,10-Jan 8am,18446.07
Maharashtra - 2020,10-Jan 9am,19032.34
Maharashtra - 2020,10-Jan 10am,19204.08
Maharashtra - 2020,10-Jan 11am,19476.49
Maharashtra - 2020,10-Jan 12pm,19432.61
Maharashtra - 2020,10-Jan 1pm,18863.39
Maharashtra - 2020,10-Jan 2pm,18771.48
Maharashtra - 2020,10-Jan 3pm,18753.47
Maharashtra - 2020,10-Jan 4pm,18383.01
Maharashtra - 2020,10-Jan 5pm,17687.87
Maharashtra - 2020,10-Jan 6pm,17259.90
Maharashtra - 2020,10-Jan 7pm,17098.10
Maharashtra - 2020,10-Jan 8pm,16136.37
Maharashtra - 2020,10-Jan 9pm,15573.18
Maharashtra - 2020,10-Jan 10pm,15009.93
Maharashtra - 2020,10-Jan 11pm,14519.72
Maharashtra - 2020,11-Jan 12am,14230.34
Maharashtra - 2020,11-Jan 1am,13924.33
Maharashtra - 2020,11-Jan 2am,13638.28
Maharashtra - 2020,11-Jan 3am,13689.33
Maharashtra - 2020,11-Jan 4am,14069.82
Maharashtra - 2020,11-Jan 5am,15230.35
Maharashtra - 2020,11-Jan 6am,16636.69
Maharashtra - 2020,11-Jan 7am,17859.54
Maharashtra - 2020,11-Jan 8am,18184.09
Maharashtra - 2020,11-Jan 9am,18927.18
Maharashtra - 2020,11-Jan 10am,19705.58
Maharashtra - 2020,11-Jan 11am,20037.28
Maharashtra - 2020,11-Jan 12pm,19935.01
Maharashtra - 2020,11-Jan 1pm,19273.48
Maharashtra - 2020,11-Jan 2pm,19372.37
Maharashtra - 2020,11-Jan 3pm,19470.65
Maharashtra - 2020,11-Jan 4pm,18955.69
Maharashtra - 2020,11-Jan 5pm,18208.42
Maharashtra - 2020,11-Jan 6pm,17831.87
Maharashtra - 2020,11-Jan 7pm,17633.33
Maharashtra - 2020,11-Jan 8pm,16833.91
Maharashtra - 2020,11-Jan 9pm,16280.27
Maharashtra - 2020,11-Jan 10pm,15602.86
Maharashtra - 2020,11-Jan 11pm,15220.67
Maharashtra - 2020,12-Jan 12am,15088.91
Maharashtra - 2020,12-Jan 1am,14810.91
Maharashtra - 2020,12-Jan 2am,14666.77
Maharashtra - 2020,12-Jan 3am,14618.30
Maharashtra - 2020,12-Jan 4am,14880.12
Maharashtra - 2020,12-Jan 5am,15923.15
Maharashtra - 2020,12-Jan 6am,17086.41
Maharashtra - 2020,12-Jan 7am,18057.87
Maharashtra - 2020,12-Jan 8am,18456.86
Maharashtra - 2020,12-Jan 9am,18929.01
Maharashtra - 2020,12-Jan 10am,19495.86
Maharashtra - 2020,12-Jan 11am,19871.35
Maharashtra - 2020,12-Jan 12pm,19783.61
Maharashtra - 2020,12-Jan 1pm,19312.46
Maharashtra - 2020,12-Jan 2pm,19106.80
Maharashtra - 2020,12-Jan 3pm,18970.79
Maharashtra - 2020,12-Jan 4pm,18223.46
Maharashtra - 2020,12-Jan 5pm,17313.68
Maharashtra - 2020,12-Jan 6pm,16973.55
Maharashtra - 2020,12-Jan 7pm,17149.64
Maharashtra - 2020,12-Jan 8pm,16453.31
Maharashtra - 2020,12-Jan 9pm,16061.13
Maharashtra - 2020,12-Jan 10pm,15600.01
Maharashtra - 2020,12-Jan 11pm,15437.15
Maharashtra - 2020,13-Jan 12am,15309.97
Maharashtra - 2020,13-Jan 1am,15018.50
Maharashtra - 2020,13-Jan 2am,14875.99
Maharashtra - 2020,13-Jan 3am,14889.76
Maharashtra - 2020,13-Jan 4am,15299.63
Maharashtra - 2020,13-Jan 5am,16545.87
Maharashtra - 2020,13-Jan 6am,18269.16
Maharashtra - 2020,13-Jan 7am,19656.08
Maharashtra - 2020,13-Jan 8am,19865.41
Maharashtra - 2020,13-Jan 9am,20102.15
Maharashtra - 2020,13-Jan 10am,20605.77
Maharashtra - 2020,13-Jan 11am,21190.98
Maharashtra - 2020,13-Jan 12pm,20932.10
Maharashtra - 2020,13-Jan 1pm,20260.14
Maharashtra - 2020,13-Jan 2pm,20281.62
Maharashtra - 2020,13-Jan 3pm,20366.76
Maharashtra - 2020,13-Jan 4pm,19784.19
Maharashtra - 2020,13-Jan 5pm,18843.66
Maharashtra - 2020,13-Jan 6pm,18254.42
Maharashtra - 2020,13-Jan 7pm,18027.68
Maharashtra - 2020,13-Jan 8pm,17300.64
Maharashtra - 2020,13-Jan 9pm,16727.56
Maharashtra - 2020,13-Jan 10pm,16212.63
Maharashtra - 2020,13-Jan 11pm,15901.30
Maharashtra - 2020,14-Jan 12am,15664.30
Maharashtra - 2020,14-Jan 1am,15320.64
Maharashtra - 2020,14-Jan 2am,15098.80
Maharashtra - 2020,14-Jan 3am,15072.68
Maharashtra - 2020,14-Jan 4am,15544.96
Maharashtra - 2020,14-Jan 5am,16635.54
Maharashtra - 2020,14-Jan 6am,18418.17
Maharashtra - 2020,14-Jan 7am,19548.51
Maharashtra - 2020,14-Jan 8am,19863.12
Maharashtra - 2020,14-Jan 9am,20452.50
Maharashtra - 2020,14-Jan 10am,20983.29
Maharashtra - 2020,14-Jan 11am,21399.18
Maharashtra - 2020,14-Jan 12pm,21051.65
Maharashtra - 2020,14-Jan 1pm,20500.02
Maharashtra - 2020,14-Jan 2pm,20572.26
Maharashtra - 2020,14-Jan 3pm,20452.10
Maharashtra - 2020,14-Jan 4pm,19688.24
Maharashtra - 2020,14-Jan 5pm,18810.99
Maharashtra - 2020,14-Jan 6pm,18120.73
Maharashtra - 2020,14-Jan 7pm,17948.96
Maharashtra - 2020,14-Jan 8pm,17052.98
Maharashtra - 2020,14-Jan 9pm,16438.50
Maharashtra - 2020,14-Jan 10pm,15904.46
Maharashtra - 2020,14-Jan 11pm,15599.24
Maharashtra - 2020,15-Jan 12am,15372.17
Maharashtra - 2020,15-Jan 1am,15121.64
Maharashtra - 2020,15-Jan 2am,15037.69
Maharashtra - 2020,15-Jan 3am,14996.41
Maharashtra - 2020,15-Jan 4am,15415.37
Maharashtra - 2020,15-Jan 5am,16649.51
Maharashtra - 2020,15-Jan 6am,18250.23
Maharashtra - 2020,15-Jan 7am,19374.30
Maharashtra - 2020,15-Jan 8am,19785.04
Maharashtra - 2020,15-Jan 9am,20264.58
Maharashtra - 2020,15-Jan 10am,20877.12
Maharashtra - 2020,15-Jan 11am,21202.01
Maharashtra - 2020,15-Jan 12pm,20699.95
Maharashtra - 2020,15-Jan 1pm,20125.73
Maharashtra - 2020,15-Jan 2pm,20069.20
Maharashtra - 2020,15-Jan 3pm,19869.46
Maharashtra - 2020,15-Jan 4pm,19257.14
Maharashtra - 2020,15-Jan 5pm,17882.46
Maharashtra - 2020,15-Jan 6pm,16985.45
Maharashtra - 2020,15-Jan 7pm,16833.89
Maharashtra - 2020,15-Jan 8pm,16011.27
Maharashtra - 2020,15-Jan 9pm,15697.07
Maharashtra - 2020,15-Jan 10pm,15031.18
Maharashtra - 2020,15-Jan 11pm,14685.60
Maharashtra - 2020,16-Jan 12am,14499.57
Maharashtra - 2020,16-Jan 1am,14196.52
Maharashtra - 2020,16-Jan 2am,14098.77
Maharashtra - 2020,16-Jan 3am,14291.40
Maharashtra - 2020,16-Jan 4am,14642.71
Maharashtra - 2020,16-Jan 5am,15764.23
Maharashtra - 2020,16-Jan 6am,17539.33
Maharashtra - 2020,16-Jan 7am,18890.06
Maharashtra - 2020,16-Jan 8am,19364.89
Maharashtra - 2020,16-Jan 9am,19659.49
Maharashtra - 2020,16-Jan 10am,20141.48
Maharashtra - 2020,16-Jan 11am,20554.66
Maharashtra - 2020,16-Jan 12pm,20098.20
Maharashtra - 2020,16-Jan 1pm,19450.51
Maharashtra - 2020,16-Jan 2pm,19432.25
Maharashtra - 2020,16-Jan 3pm,19344.13
Maharashtra - 2020,16-Jan 4pm,18721.53
Maharashtra - 2020,16-Jan 5pm,17802.71
Maharashtra - 2020,16-Jan 6pm,17167.63
Maharashtra - 2020,16-Jan 7pm,17176.34
Maharashtra - 2020,16-Jan 8pm,16325.82
Maharashtra - 2020,16-Jan 9pm,15667.17
Maharashtra - 2020,16-Jan 10pm,14992.85
Maharashtra - 2020,16-Jan 11pm,14632.22
Maharashtra - 2020,17-Jan 12am,14305.87
Maharashtra - 2020,17-Jan 1am,13902.83
Maharashtra - 2020,17-Jan 2am,13789.93
Maharashtra - 2020,17-Jan 3am,13793.80
Maharashtra - 2020,17-Jan 4am,14285.82
Maharashtra - 2020,17-Jan 5am,15523.91
Maharashtra - 2020,17-Jan 6am,17543.10
Maharashtra - 2020,17-Jan 7am,18702.71
Maharashtra - 2020,17-Jan 8am,19076.54
Maharashtra - 2020,17-Jan 9am,19302.88
Maharashtra - 2020,17-Jan 10am,19884.26
Maharashtra - 2020,17-Jan 11am,20324.36
Maharashtra - 2020,17-Jan 12pm,19950.72
Maharashtra - 2020,17-Jan 1pm,19504.17
Maharashtra - 2020,17-Jan 2pm,19329.81
Maharashtra - 2020,17-Jan 3pm,19133.25
Maharashtra - 2020,17-Jan 4pm,18549.63
Maharashtra - 2020,17-Jan 5pm,17488.86
Maharashtra - 2020,17-Jan 6pm,16954.78
Maharashtra - 2020,17-Jan 7pm,17153.66
Maharashtra - 2020,17-Jan 8pm,16291.50
Maharashtra - 2020,17-Jan 9pm,16107.00
Maharashtra - 2020,17-Jan 10pm,15531.46
Maharashtra - 2020,17-Jan 11pm,15003.74
Maharashtra - 2020,18-Jan 12am,14685.55
Maharashtra - 2020,18-Jan 1am,14349.69
Maharashtra - 2020,18-Jan 2am,14461.97
Maharashtra - 2020,18-Jan 3am,14584.93
Maharashtra - 2020,18-Jan 4am,14809.32
Maharashtra - 2020,18-Jan 5am,15626.99
Maharashtra - 2020,18-Jan 6am,17087.63
Maharashtra - 2020,18-Jan 7am,17893.43
Maharashtra - 2020,18-Jan 8am,18367.59
Maharashtra - 2020,18-Jan 9am,18989.70
Maharashtra - 2020,18-Jan 10am,19724.50
Maharashtra - 2020,18-Jan 11am,20309.37
Maharashtra - 2020,18-Jan 12pm,19642.95
Maharashtra - 2020,18-Jan 1pm,19048.55
Maharashtra - 2020,18-Jan 2pm,19218.55
Maharashtra - 2020,18-Jan 3pm,19376.17
Maharashtra - 2020,18-Jan 4pm,18697.09
Maharashtra - 2020,18-Jan 5pm,17795.89
Maharashtra - 2020,18-Jan 6pm,17211.56
Maharashtra - 2020,18-Jan 7pm,17239.43
Maharashtra - 2020,18-Jan 8pm,16409.29
Maharashtra - 2020,18-Jan 9pm,15903.64
Maharashtra - 2020,18-Jan 10pm,15296.36
Maharashtra - 2020,18-Jan 11pm,15031.38
Maharashtra - 2020,19-Jan 12am,14665.72
Maharashtra - 2020,19-Jan 1am,14325.92
Maharashtra - 2020,19-Jan 2am,14164.33
Maharashtra - 2020,19-Jan 3am,14183.27
Maharashtra - 2020,19-Jan 4am,14504.09
Maharashtra - 2020,19-Jan 5am,15570.19
Maharashtra - 2020,19-Jan 6am,16661.30
Maharashtra - 2020,19-Jan 7am,17827.45
Maharashtra - 2020,19-Jan 8am,18423.08
Maharashtra - 2020,19-Jan 9am,19032.44
Maharashtra - 2020,19-Jan 10am,19666.70
Maharashtra - 2020,19-Jan 11am,20130.12
Maharashtra - 2020,19-Jan 12pm,19701.13
Maharashtra - 2020,19-Jan 1pm,19274.31
Maharashtra - 2020,19-Jan 2pm,19081.17
Maharashtra - 2020,19-Jan 3pm,18583.25
Maharashtra - 2020,19-Jan 4pm,17795.07
Maharashtra - 2020,19-Jan 5pm,16743.93
Maharashtra - 2020,19-Jan 6pm,16253.06
Maharashtra - 2020,19-Jan 7pm,16332.07
Maharashtra - 2020,19-Jan 8pm,15751.66
Maharashtra - 2020,19-Jan 9pm,15438.82
Maharashtra - 2020,19-Jan 10pm,14876.49
Maharashtra - 2020,19-Jan 11pm,14546.33
Maharashtra - 2020,20-Jan 12am,14298.41
Maharashtra - 2020,20-Jan 1am,13997.91
Maharashtra - 2020,20-Jan 2am,13862.08
Maharashtra - 2020,20-Jan 3am,13914.66
Maharashtra - 2020,20-Jan 4am,14332.97
Maharashtra - 2020,20-Jan 5am,15598.82
Maharashtra - 2020,20-Jan 6am,17465.98
Maharashtra - 2020,20-Jan 7am,15507.71
Maharashtra - 2020,20-Jan 8am,16194.26
Maharashtra - 2020,20-Jan 9am,18358.21
Maharashtra - 2020,20-Jan 10am,20344.43
Maharashtra - 2020,20-Jan 11am,21037.73
Maharashtra - 2020,20-Jan 12pm,20741.50
Maharashtra - 2020,20-Jan 1pm,20352.81
Maharashtra - 2020,20-Jan 2pm,20396.63
Maharashtra - 2020,20-Jan 3pm,20221.37
Maharashtra - 2020,20-Jan 4pm,19714.26
Maharashtra - 2020,20-Jan 5pm,18634.71
Maharashtra - 2020,20-Jan 6pm,17746.90
Maharashtra - 2020,20-Jan 7pm,17691.57
Maharashtra - 2020,20-Jan 8pm,16782.44
Maharashtra - 2020,20-Jan 9pm,16445.84
Maharashtra - 2020,20-Jan 10pm,15933.81
Maharashtra - 2020,20-Jan 11pm,15621.15
Maharashtra - 2020,21-Jan 12am,15382.80
Maharashtra - 2020,21-Jan 1am,15038.76
Maharashtra - 2020,21-Jan 2am,14870.12
Maharashtra - 2020,21-Jan 3am,14821.33
Maharashtra - 2020,21-Jan 4am,15244.85
Maharashtra - 2020,21-Jan 5am,16501.72
Maharashtra - 2020,21-Jan 6am,18457.64
Maharashtra - 2020,21-Jan 7am,19609.66
Maharashtra - 2020,21-Jan 8am,20138.89
Maharashtra - 2020,21-Jan 9am,20488.39
Maharashtra - 2020,21-Jan 10am,20876.61
Maharashtra - 2020,21-Jan 11am,21439.22
Maharashtra - 2020,21-Jan 12pm,21126.66
Maharashtra - 2020,21-Jan 1pm,20608.43
Maharashtra - 2020,21-Jan 2pm,20639.00
Maharashtra - 2020,21-Jan 3pm,20523.91
Maharashtra - 2020,21-Jan 4pm,19893.52
Maharashtra - 2020,21-Jan 5pm,18834.97
Maharashtra - 2020,21-Jan 6pm,18102.73
Maharashtra - 2020,21-Jan 7pm,18168.16
Maharashtra - 2020,21-Jan 8pm,17346.41
Maharashtra - 2020,21-Jan 9pm,16824.83
Maharashtra - 2020,21-Jan 10pm,16164.66
Maharashtra - 2020,21-Jan 11pm,15903.78
Maharashtra - 2020,22-Jan 12am,15650.58
Maharashtra - 2020,22-Jan 1am,15315.91
Maharashtra - 2020,22-Jan 2am,15075.07
Maharashtra - 2020,22-Jan 3am,15012.35
Maharashtra - 2020,22-Jan 4am,15356.53
Maharashtra - 2020,22-Jan 5am,16480.46
Maharashtra - 2020,22-Jan 6am,18173.52
Maharashtra - 2020,22-Jan 7am,19651.55
Maharashtra - 2020,22-Jan 8am,19968.82
Maharashtra - 2020,22-Jan 9am,20238.23
Maharashtra - 2020,22-Jan 10am,20859.37
Maharashtra - 2020,22-Jan 11am,21330.05
Maharashtra - 2020,22-Jan 12pm,21096.14
Maharashtra - 2020,22-Jan 1pm,20556.92
Maharashtra - 2020,22-Jan 2pm,20763.87
Maharashtra - 2020,22-Jan 3pm,20660.62
Maharashtra - 2020,22-Jan 4pm,20068.10
Maharashtra - 2020,22-Jan 5pm,18773.85
Maharashtra - 2020,22-Jan 6pm,18218.62
Maharashtra - 2020,22-Jan 7pm,18133.53
Maharashtra - 2020,22-Jan 8pm,17338.58
Maharashtra - 2020,22-Jan 9pm,16889.04
Maharashtra - 2020,22-Jan 10pm,16498.31
Maharashtra - 2020,22-Jan 11pm,16258.10
Maharashtra - 2020,23-Jan 12am,15904.80
Maharashtra - 2020,23-Jan 1am,15664.80
Maharashtra - 2020,23-Jan 2am,15498.09
Maharashtra - 2020,23-Jan 3am,15304.76
Maharashtra - 2020,23-Jan 4am,15611.24
Maharashtra - 2020,23-Jan 5am,16785.85
Maharashtra - 2020,23-Jan 6am,18572.09
Maharashtra - 2020,23-Jan 7am,19756.33
Maharashtra - 2020,23-Jan 8am,19890.58
Maharashtra - 2020,23-Jan 9am,20395.31
Maharashtra - 2020,23-Jan 10am,21082.33
Maharashtra - 2020,23-Jan 11am,21541.28
Maharashtra - 2020,23-Jan 12pm,21218.70
Maharashtra - 2020,23-Jan 1pm,20897.90
Maharashtra - 2020,23-Jan 2pm,20822.51
Maharashtra - 2020,23-Jan 3pm,20669.48
Maharashtra - 2020,23-Jan 4pm,20144.35
Maharashtra - 2020,23-Jan 5pm,19080.77
Maharashtra - 2020,23-Jan 6pm,18110.41
