State,Date,Hourly Demand Met (in MW)
Maharashtra - 2022,12-Jan 11pm,17270.99
Maharashtra - 2022,13-Jan 12am,16945.14
Maharashtra - 2022,13-Jan 1am,16998.80
Maharashtra - 2022,13-Jan 2am,17101.63
Maharashtra - 2022,13-Jan 3am,17180.74
Maharashtra - 2022,13-Jan 4am,17486.43
Maharashtra - 2022,13-Jan 5am,18376.93
Maharashtra - 2022,13-Jan 6am,19569.88
Maharashtra - 2022,13-Jan 7am,20938.95
Maharashtra - 2022,13-Jan 8am,22592.38
Maharashtra - 2022,13-Jan 9am,23922.92
Maharashtra - 2022,13-Jan 10am,24928.59
Maharashtra - 2022,13-Jan 11am,24688.34
Maharashtra - 2022,13-Jan 12pm,23786.31
Maharashtra - 2022,13-Jan 1pm,23077.98
Maharashtra - 2022,13-Jan 2pm,22879.74
Maharashtra - 2022,13-Jan 3pm,22574.16
Maharashtra - 2022,13-Jan 4pm,21675.44
Maharashtra - 2022,13-Jan 5pm,20920.87
Maharashtra - 2022,13-Jan 6pm,20698.19
Maharashtra - 2022,13-Jan 7pm,20659.14
Maharashtra - 2022,13-Jan 8pm,19544.68
Maharashtra - 2022,13-Jan 9pm,18574.28
Maharashtra - 2022,13-Jan 10pm,17681.30
Maharashtra - 2022,13-Jan 11pm,17137.59
Maharashtra - 2022,14-Jan 12am,16835.40
Maharashtra - 2022,14-Jan 1am,16927.83
Maharashtra - 2022,14-Jan 2am,16956.37
Maharashtra - 2022,14-Jan 3am,17142.46
Maharashtra - 2022,14-Jan 4am,17587.06
Maharashtra - 2022,14-Jan 5am,18518.54
Maharashtra - 2022,14-Jan 6am,19761.51
Maharashtra - 2022,14-Jan 7am,21092.10
Maharashtra - 2022,14-Jan 8am,22282.18
Maharashtra - 2022,14-Jan 9am,23723.04
Maharashtra - 2022,14-Jan 10am,24734.16
Maharashtra - 2022,14-Jan 11am,24578.97
Maharashtra - 2022,14-Jan 12pm,24114.79
Maharashtra - 2022,14-Jan 1pm,23087.92
Maharashtra - 2022,14-Jan 2pm,22342.80
Maharashtra - 2022,14-Jan 3pm,22051.95
Maharashtra - 2022,14-Jan 4pm,20767.02
Maharashtra - 2022,14-Jan 5pm,19670.94
Maharashtra - 2022,14-Jan 6pm,19686.66
Maharashtra - 2022,14-Jan 7pm,19661.94
Maharashtra - 2022,14-Jan 8pm,18688.63
Maharashtra - 2022,14-Jan 9pm,17952.74
Maharashtra - 2022,14-Jan 10pm,17157.14
Maharashtra - 2022,14-Jan 11pm,16712.42
Maharashtra - 2022,15-Jan 12am,16353.76
Maharashtra - 2022,15-Jan 1am,16347.56
Maharashtra - 2022,15-Jan 2am,16467.16
Maharashtra - 2022,15-Jan 3am,16478.42
Maharashtra - 2022,15-Jan 4am,16741.40
Maharashtra - 2022,15-Jan 5am,17447.07
Maharashtra - 2022,15-Jan 6am,18694.56
Maharashtra - 2022,15-Jan 7am,20083.75
Maharashtra - 2022,15-Jan 8am,21497.57
Maharashtra - 2022,15-Jan 9am,23056.97
Maharashtra - 2022,15-Jan 10am,23909.62
Maharashtra - 2022,15-Jan 11am,23747.95
Maharashtra - 2022,15-Jan 12pm,23062.67
Maharashtra - 2022,15-Jan 1pm,22417.36
Maharashtra - 2022,15-Jan 2pm,22264.82
Maharashtra - 2022,15-Jan 3pm,22118.15
Maharashtra - 2022,15-Jan 4pm,21328.42
Maharashtra - 2022,15-Jan 5pm,20408.34
Maharashtra - 2022,15-Jan 6pm,20615.27
Maharashtra - 2022,15-Jan 7pm,20677.68
Maharashtra - 2022,15-Jan 8pm,19454.99
Maharashtra - 2022,15-Jan 9pm,18529.17
Maharashtra - 2022,15-Jan 10pm,17490.34
Maharashtra - 2022,15-Jan 11pm,16919.62
Maharashtra - 2022,16-Jan 12am,16625.51
Maharashtra - 2022,16-Jan 1am,16557.40
Maharashtra - 2022,16-Jan 2am,16591.02
Maharashtra - 2022,16-Jan 3am,16633.36
Maharashtra - 2022,16-Jan 4am,17080.83
Maharashtra - 2022,16-Jan 5am,17751.79
Maharashtra - 2022,16-Jan 6am,18688.93
Maharashtra - 2022,16-Jan 7am,19908.42
Maharashtra - 2022,16-Jan 8am,21114.91
Maharashtra - 2022,16-Jan 9am,22268.57
Maharashtra - 2022,16-Jan 10am,23561.45
Maharashtra - 2022,16-Jan 11am,23407.41
Maharashtra - 2022,16-Jan 12pm,22862.00
Maharashtra - 2022,16-Jan 1pm,22223.89
Maharashtra - 2022,16-Jan 2pm,21832.22
Maharashtra - 2022,16-Jan 3pm,21474.43
Maharashtra - 2022,16-Jan 4pm,20531.11
Maharashtra - 2022,16-Jan 5pm,19513.11
Maharashtra - 2022,16-Jan 6pm,19669.57
Maharashtra - 2022,16-Jan 7pm,19844.13
Maharashtra - 2022,16-Jan 8pm,18660.41
Maharashtra - 2022,16-Jan 9pm,17803.74
Maharashtra - 2022,16-Jan 10pm,16982.21
Maharashtra - 2022,16-Jan 11pm,16491.78
Maharashtra - 2022,17-Jan 12am,16336.55
Maharashtra - 2022,17-Jan 1am,16217.41
Maharashtra - 2022,17-Jan 2am,16303.73
Maharashtra - 2022,17-Jan 3am,16525.75
Maharashtra - 2022,17-Jan 4am,16970.68
Maharashtra - 2022,17-Jan 5am,17836.15
Maharashtra - 2022,17-Jan 6am,18947.75
Maharashtra - 2022,17-Jan 7am,20419.64
Maharashtra - 2022,17-Jan 8am,21813.47
Maharashtra - 2022,17-Jan 9am,22845.21
Maharashtra - 2022,17-Jan 10am,24091.95
Maharashtra - 2022,17-Jan 11am,24156.47
Maharashtra - 2022,17-Jan 12pm,22584.43
Maharashtra - 2022,17-Jan 1pm,21752.54
Maharashtra - 2022,17-Jan 2pm,22757.02
Maharashtra - 2022,17-Jan 3pm,22751.94
Maharashtra - 2022,17-Jan 4pm,22066.69
Maharashtra - 2022,17-Jan 5pm,21111.01
Maharashtra - 2022,17-Jan 6pm,21298.20
Maharashtra - 2022,17-Jan 7pm,21025.20
Maharashtra - 2022,17-Jan 8pm,19726.58
Maharashtra - 2022,17-Jan 9pm,18916.31
Maharashtra - 2022,17-Jan 10pm,18154.71
Maharashtra - 2022,17-Jan 11pm,17578.33
Maharashtra - 2022,18-Jan 12am,17462.67
Maharashtra - 2022,18-Jan 1am,17427.42
Maharashtra - 2022,18-Jan 2am,17412.66
Maharashtra - 2022,18-Jan 3am,17507.56
Maharashtra - 2022,18-Jan 4am,17800.51
Maharashtra - 2022,18-Jan 5am,18739.67
Maharashtra - 2022,18-Jan 6am,19999.69
Maharashtra - 2022,18-Jan 7am,21390.93
Maharashtra - 2022,18-Jan 8am,22584.33
Maharashtra - 2022,18-Jan 9am,23643.42
Maharashtra - 2022,18-Jan 10am,24585.86
Maharashtra - 2022,18-Jan 11am,24449.17
Maharashtra - 2022,18-Jan 12pm,23730.52
Maharashtra - 2022,18-Jan 1pm,23086.01
Maharashtra - 2022,18-Jan 2pm,22828.78
Maharashtra - 2022,18-Jan 3pm,22799.79
Maharashtra - 2022,18-Jan 4pm,22299.25
Maharashtra - 2022,18-Jan 5pm,21257.05
Maharashtra - 2022,18-Jan 6pm,21517.61
Maharashtra - 2022,18-Jan 7pm,21157.66
Maharashtra - 2022,18-Jan 8pm,19891.97
Maharashtra - 2022,18-Jan 9pm,19183.61
Maharashtra - 2022,18-Jan 10pm,18312.10
Maharashtra - 2022,18-Jan 11pm,17727.20
Maharashtra - 2022,19-Jan 12am,17371.85
Maharashtra - 2022,19-Jan 1am,17512.36
Maharashtra - 2022,19-Jan 2am,17596.47
Maharashtra - 2022,19-Jan 3am,17584.88
Maharashtra - 2022,19-Jan 4am,18015.45
Maharashtra - 2022,19-Jan 5am,18835.73
Maharashtra - 2022,19-Jan 6am,19845.22
Maharashtra - 2022,19-Jan 7am,21145.63
Maharashtra - 2022,19-Jan 8am,22492.76
Maharashtra - 2022,19-Jan 9am,23767.47
Maharashtra - 2022,19-Jan 10am,24729.40
Maharashtra - 2022,19-Jan 11am,24599.98
Maharashtra - 2022,19-Jan 12pm,24028.04
Maharashtra - 2022,19-Jan 1pm,23263.19
Maharashtra - 2022,19-Jan 2pm,23205.05
Maharashtra - 2022,19-Jan 3pm,23165.13
Maharashtra - 2022,19-Jan 4pm,22512.78
Maharashtra - 2022,19-Jan 5pm,21593.04
Maharashtra - 2022,19-Jan 6pm,21316.74
Maharashtra - 2022,19-Jan 7pm,21675.36
Maharashtra - 2022,19-Jan 8pm,20183.57
Maharashtra - 2022,19-Jan 9pm,19513.62
Maharashtra - 2022,19-Jan 10pm,18617.81
Maharashtra - 2022,19-Jan 11pm,18259.05
Maharashtra - 2022,20-Jan 12am,18035.59
Maharashtra - 2022,20-Jan 1am,18005.01
Maharashtra - 2022,20-Jan 2am,17949.46
Maharashtra - 2022,20-Jan 3am,17835.41
Maharashtra - 2022,20-Jan 4am,18180.69
Maharashtra - 2022,20-Jan 5am,18940.26
Maharashtra - 2022,20-Jan 6am,19952.97
Maharashtra - 2022,20-Jan 7am,21500.54
Maharashtra - 2022,20-Jan 8am,22791.94
Maharashtra - 2022,20-Jan 9am,24098.09
Maharashtra - 2022,20-Jan 10am,25253.09
Maharashtra - 2022,20-Jan 11am,24952.29
Maharashtra - 2022,20-Jan 12pm,24091.27
Maharashtra - 2022,20-Jan 1pm,23157.47
Maharashtra - 2022,20-Jan 2pm,22793.33
Maharashtra - 2022,20-Jan 3pm,22818.14
Maharashtra - 2022,20-Jan 4pm,22084.27
Maharashtra - 2022,20-Jan 5pm,20959.34
Maharashtra - 2022,20-Jan 6pm,20698.72
Maharashtra - 2022,20-Jan 7pm,20896.16
Maharashtra - 2022,20-Jan 8pm,19826.73
Maharashtra - 2022,20-Jan 9pm,18980.43
Maharashtra - 2022,20-Jan 10pm,18095.71
Maharashtra - 2022,20-Jan 11pm,17691.29
Maharashtra - 2022,21-Jan 12am,17534.48
Maharashtra - 2022,21-Jan 1am,17584.54
Maharashtra - 2022,21-Jan 2am,17652.34
Maharashtra - 2022,21-Jan 3am,17711.29
Maharashtra - 2022,21-Jan 4am,18114.75
Maharashtra - 2022,21-Jan 5am,18858.77
Maharashtra - 2022,21-Jan 6am,20077.67
Maharashtra - 2022,21-Jan 7am,21587.01
Maharashtra - 2022,21-Jan 8am,22699.73
Maharashtra - 2022,21-Jan 9am,23973.03
Maharashtra - 2022,21-Jan 10am,25017.55
Maharashtra - 2022,21-Jan 11am,24885.44
Maharashtra - 2022,21-Jan 12pm,24302.15
Maharashtra - 2022,21-Jan 1pm,23506.77
Maharashtra - 2022,21-Jan 2pm,23180.04
Maharashtra - 2022,21-Jan 3pm,22971.78
Maharashtra - 2022,21-Jan 4pm,22086.43
Maharashtra - 2022,21-Jan 5pm,21178.68
Maharashtra - 2022,21-Jan 6pm,20961.98
Maharashtra - 2022,21-Jan 7pm,21155.24
Maharashtra - 2022,21-Jan 8pm,19825.74
Maharashtra - 2022,21-Jan 9pm,19090.88
Maharashtra - 2022,21-Jan 10pm,18490.42
Maharashtra - 2022,21-Jan 11pm,18198.02
Maharashtra - 2022,22-Jan 12am,17869.25
Maharashtra - 2022,22-Jan 1am,17962.77
Maharashtra - 2022,22-Jan 2am,17984.19
Maharashtra - 2022,22-Jan 3am,17849.01
Maharashtra - 2022,22-Jan 4am,18116.50
Maharashtra - 2022,22-Jan 5am,18727.53
Maharashtra - 2022,22-Jan 6am,19636.15
Maharashtra - 2022,22-Jan 7am,20759.91
Maharashtra - 2022,22-Jan 8am,22042.56
Maharashtra - 2022,22-Jan 9am,23387.24
Maharashtra - 2022,22-Jan 10am,24473.87
Maharashtra - 2022,22-Jan 11am,24025.64
Maharashtra - 2022,22-Jan 12pm,23021.64
Maharashtra - 2022,22-Jan 1pm,21774.07
Maharashtra - 2022,22-Jan 2pm,21473.54
Maharashtra - 2022,22-Jan 3pm,21250.79
Maharashtra - 2022,22-Jan 4pm,20571.19
Maharashtra - 2022,22-Jan 5pm,20079.69
Maharashtra - 2022,22-Jan 6pm,20210.11
Maharashtra - 2022,22-Jan 7pm,20836.61
Maharashtra - 2022,22-Jan 8pm,19399.53
Maharashtra - 2022,22-Jan 9pm,18454.99
Maharashtra - 2022,22-Jan 10pm,17723.67
Maharashtra - 2022,22-Jan 11pm,17293.34
Maharashtra - 2022,23-Jan 12am,17197.69
Maharashtra - 2022,23-Jan 1am,17103.28
Maharashtra - 2022,23-Jan 2am,17201.91
Maharashtra - 2022,23-Jan 3am,17600.29
Maharashtra - 2022,23-Jan 4am,17942.93
Maharashtra - 2022,23-Jan 5am,18571.30
Maharashtra - 2022,23-Jan 6am,19488.38
Maharashtra - 2022,23-Jan 7am,20553.06
Maharashtra - 2022,23-Jan 8am,21584.34
Maharashtra - 2022,23-Jan 9am,22674.76
Maharashtra - 2022,23-Jan 10am,23496.01
Maharashtra - 2022,23-Jan 11am,23282.11
Maharashtra - 2022,23-Jan 12pm,22327.86
Maharashtra - 2022,23-Jan 1pm,21299.11
Maharashtra - 2022,23-Jan 2pm,20820.22
Maharashtra - 2022,23-Jan 3pm,20597.34
Maharashtra - 2022,23-Jan 4pm,20004.52
Maharashtra - 2022,23-Jan 5pm,19330.66
Maharashtra - 2022,23-Jan 6pm,19442.59
