State,Date,Hourly Demand Met (in MW)
Maharashtra - 2024,04-Jan 12pm,26595.99
Maharashtra - 2024,04-Jan 1pm,25940.98
Maharashtra - 2024,04-Jan 2pm,26128.52
Maharashtra - 2024,04-Jan 3pm,26287.98
Maharashtra - 2024,04-Jan 4pm,25770.28
Maharashtra - 2024,04-Jan 5pm,25102.19
Maharashtra - 2024,04-Jan 6pm,25312.95
Maharashtra - 2024,04-Jan 7pm,24989.52
Maharashtra - 2024,04-Jan 8pm,23270.63
Maharashtra - 2024,04-Jan 9pm,22632.20
Maharashtra - 2024,04-Jan 10pm,21946.85
Maharashtra - 2024,04-Jan 11pm,21522.87
Maharashtra - 2024,05-Jan 12am,21359.22
Maharashtra - 2024,05-Jan 1am,21319.48
Maharashtra - 2024,05-Jan 2am,20970.54
Maharashtra - 2024,05-Jan 3am,20947.36
Maharashtra - 2024,05-Jan 4am,21541.00
Maharashtra - 2024,05-Jan 5am,22756.89
Maharashtra - 2024,05-Jan 6am,24068.35
Maharashtra - 2024,05-Jan 7am,25307.10
Maharashtra - 2024,05-Jan 8am,26181.56
Maharashtra - 2024,05-Jan 9am,26868.91
Maharashtra - 2024,05-Jan 10am,27605.22
Maharashtra - 2024,05-Jan 11am,27494.93
Maharashtra - 2024,05-Jan 12pm,27052.35
Maharashtra - 2024,05-Jan 1pm,26424.47
Maharashtra - 2024,05-Jan 2pm,25944.53
Maharashtra - 2024,05-Jan 3pm,26032.92
Maharashtra - 2024,05-Jan 4pm,25487.22
Maharashtra - 2024,05-Jan 5pm,24828.37
Maharashtra - 2024,05-Jan 6pm,24928.17
Maharashtra - 2024,05-Jan 7pm,24568.78
Maharashtra - 2024,05-Jan 8pm,22897.20
Maharashtra - 2024,05-Jan 9pm,21999.02
Maharashtra - 2024,05-Jan 10pm,21454.27
Maharashtra - 2024,05-Jan 11pm,20973.20
Maharashtra - 2024,06-Jan 12am,20649.88
Maharashtra - 2024,06-Jan 1am,20626.13
Maharashtra - 2024,06-Jan 2am,20448.36
Maharashtra - 2024,06-Jan 3am,20402.37
Maharashtra - 2024,06-Jan 4am,20861.02
Maharashtra - 2024,06-Jan 5am,21961.08
Maharashtra - 2024,06-Jan 6am,23383.62
Maharashtra - 2024,06-Jan 7am,24728.71
Maharashtra - 2024,06-Jan 8am,25746.55
Maharashtra - 2024,06-Jan 9am,26802.22
Maharashtra - 2024,06-Jan 10am,27681.41
Maharashtra - 2024,06-Jan 11am,27320.79
Maharashtra - 2024,06-Jan 12pm,26435.22
Maharashtra - 2024,06-Jan 1pm,25651.30
Maharashtra - 2024,06-Jan 2pm,25721.08
Maharashtra - 2024,06-Jan 3pm,25954.83
Maharashtra - 2024,06-Jan 4pm,25395.60
Maharashtra - 2024,06-Jan 5pm,24679.32
Maharashtra - 2024,06-Jan 6pm,25150.47
Maharashtra - 2024,06-Jan 7pm,24892.80
Maharashtra - 2024,06-Jan 8pm,23166.41
Maharashtra - 2024,06-Jan 9pm,22392.07
Maharashtra - 2024,06-Jan 10pm,21550.52
Maharashtra - 2024,06-Jan 11pm,21167.59
Maharashtra - 2024,07-Jan 12am,20964.07
Maharashtra - 2024,07-Jan 1am,20794.30
Maharashtra - 2024,07-Jan 2am,20604.92
Maharashtra - 2024,07-Jan 3am,20594.77
Maharashtra - 2024,07-Jan 4am,20920.58
Maharashtra - 2024,07-Jan 5am,21783.54
Maharashtra - 2024,07-Jan 6am,22210.55
Maharashtra - 2024,07-Jan 7am,23245.93
Maharashtra - 2024,07-Jan 8am,24485.51
Maharashtra - 2024,07-Jan 9am,25502.08
Maharashtra - 2024,07-Jan 10am,26479.53
Maharashtra - 2024,07-Jan 11am,26273.90
Maharashtra - 2024,07-Jan 12pm,25675.75
Maharashtra - 2024,07-Jan 1pm,24575.11
Maharashtra - 2024,07-Jan 2pm,24071.13
Maharashtra - 2024,07-Jan 3pm,24265.00
Maharashtra - 2024,07-Jan 4pm,24188.62
Maharashtra - 2024,07-Jan 5pm,23484.97
Maharashtra - 2024,07-Jan 6pm,23787.35
Maharashtra - 2024,07-Jan 7pm,23722.67
Maharashtra - 2024,07-Jan 8pm,22269.84
Maharashtra - 2024,07-Jan 9pm,21178.46
Maharashtra - 2024,07-Jan 10pm,20557.61
Maharashtra - 2024,07-Jan 11pm,20259.83
Maharashtra - 2024,08-Jan 12am,20110.87
Maharashtra - 2024,08-Jan 1am,19735.86
Maharashtra - 2024,08-Jan 2am,19499.69
Maharashtra - 2024,08-Jan 3am,19671.40
Maharashtra - 2024,08-Jan 4am,20186.49
Maharashtra - 2024,08-Jan 5am,21379.15
Maharashtra - 2024,08-Jan 6am,23152.28
Maharashtra - 2024,08-Jan 7am,24851.87
Maharashtra - 2024,08-Jan 8am,25860.43
Maharashtra - 2024,08-Jan 9am,26788.44
Maharashtra - 2024,08-Jan 10am,27334.55
Maharashtra - 2024,08-Jan 11am,26864.60
Maharashtra - 2024,08-Jan 12pm,26160.40
Maharashtra - 2024,08-Jan 1pm,25132.91
Maharashtra - 2024,08-Jan 2pm,25395.22
Maharashtra - 2024,08-Jan 3pm,25802.27
Maharashtra - 2024,08-Jan 4pm,25411.86
Maharashtra - 2024,08-Jan 5pm,24780.10
Maharashtra - 2024,08-Jan 6pm,24964.27
Maharashtra - 2024,08-Jan 7pm,24471.84
Maharashtra - 2024,08-Jan 8pm,23014.96
Maharashtra - 2024,08-Jan 9pm,22153.96
Maharashtra - 2024,08-Jan 10pm,21594.94
Maharashtra - 2024,08-Jan 11pm,21098.46
Maharashtra - 2024,09-Jan 12am,20844.28
Maharashtra - 2024,09-Jan 1am,20809.34
Maharashtra - 2024,09-Jan 2am,20563.57
Maharashtra - 2024,09-Jan 3am,20639.46
Maharashtra - 2024,09-Jan 4am,21051.04
Maharashtra - 2024,09-Jan 5am,22119.14
Maharashtra - 2024,09-Jan 6am,23578.57
Maharashtra - 2024,09-Jan 7am,25171.56
Maharashtra - 2024,09-Jan 8am,26527.63
Maharashtra - 2024,09-Jan 9am,27636.20
Maharashtra - 2024,09-Jan 10am,28263.46
Maharashtra - 2024,09-Jan 11am,27499.89
Maharashtra - 2024,09-Jan 12pm,26635.66
Maharashtra - 2024,09-Jan 1pm,25765.82
Maharashtra - 2024,09-Jan 2pm,25422.07
Maharashtra - 2024,09-Jan 3pm,25518.64
Maharashtra - 2024,09-Jan 4pm,24564.11
Maharashtra - 2024,09-Jan 5pm,23896.05
Maharashtra - 2024,09-Jan 6pm,24646.73
Maharashtra - 2024,09-Jan 7pm,24572.33
Maharashtra - 2024,09-Jan 8pm,22837.25
Maharashtra - 2024,09-Jan 9pm,21744.19
Maharashtra - 2024,09-Jan 10pm,20829.66
Maharashtra - 2024,09-Jan 11pm,20198.26
Maharashtra - 2024,10-Jan 12am,19646.64
Maharashtra - 2024,10-Jan 1am,19549.04
Maharashtra - 2024,10-Jan 2am,19520.05
Maharashtra - 2024,10-Jan 3am,19542.88
Maharashtra - 2024,10-Jan 4am,19939.77
Maharashtra - 2024,10-Jan 5am,20949.27
Maharashtra - 2024,10-Jan 6am,22719.57
Maharashtra - 2024,10-Jan 7am,24293.92
Maharashtra - 2024,10-Jan 8am,25567.55
Maharashtra - 2024,10-Jan 9am,26595.10
Maharashtra - 2024,10-Jan 10am,27368.68
Maharashtra - 2024,10-Jan 11am,27326.99
Maharashtra - 2024,10-Jan 12pm,26581.87
Maharashtra - 2024,10-Jan 1pm,25935.55
Maharashtra - 2024,10-Jan 2pm,25834.49
Maharashtra - 2024,10-Jan 3pm,25961.41
Maharashtra - 2024,10-Jan 4pm,25393.36
Maharashtra - 2024,10-Jan 5pm,24916.89
Maharashtra - 2024,10-Jan 6pm,25386.64
Maharashtra - 2024,10-Jan 7pm,25236.53
Maharashtra - 2024,10-Jan 8pm,23533.69
Maharashtra - 2024,10-Jan 9pm,22626.09
Maharashtra - 2024,10-Jan 10pm,21832.14
Maharashtra - 2024,10-Jan 11pm,21167.10
Maharashtra - 2024,11-Jan 12am,20689.49
Maharashtra - 2024,11-Jan 1am,20612.86
Maharashtra - 2024,11-Jan 2am,20301.01
Maharashtra - 2024,11-Jan 3am,20317.17
Maharashtra - 2024,11-Jan 4am,20842.11
Maharashtra - 2024,11-Jan 5am,22058.98
Maharashtra - 2024,11-Jan 6am,23704.38
Maharashtra - 2024,11-Jan 7am,25049.61
Maharashtra - 2024,11-Jan 8am,25982.44
Maharashtra - 2024,11-Jan 9am,26688.81
Maharashtra - 2024,11-Jan 10am,27314.99
Maharashtra - 2024,11-Jan 11am,26897.19
Maharashtra - 2024,11-Jan 12pm,26202.84
Maharashtra - 2024,11-Jan 1pm,25441.50
Maharashtra - 2024,11-Jan 2pm,25656.45
Maharashtra - 2024,11-Jan 3pm,25769.10
Maharashtra - 2024,11-Jan 4pm,25591.13
Maharashtra - 2024,11-Jan 5pm,24948.87
Maharashtra - 2024,11-Jan 6pm,25697.01
Maharashtra - 2024,11-Jan 7pm,25426.92
Maharashtra - 2024,11-Jan 8pm,23954.82
Maharashtra - 2024,11-Jan 9pm,23310.45
Maharashtra - 2024,11-Jan 10pm,22326.32
Maharashtra - 2024,11-Jan 11pm,21581.15
Maharashtra - 2024,12-Jan 12am,21145.82
Maharashtra - 2024,12-Jan 1am,21050.56
Maharashtra - 2024,12-Jan 2am,20867.10
Maharashtra - 2024,12-Jan 3am,20912.59
Maharashtra - 2024,12-Jan 4am,21450.16
Maharashtra - 2024,12-Jan 5am,22616.90
Maharashtra - 2024,12-Jan 6am,24028.63
Maharashtra - 2024,12-Jan 7am,25306.66
Maharashtra - 2024,12-Jan 8am,26047.19
Maharashtra - 2024,12-Jan 9am,27121.29
Maharashtra - 2024,12-Jan 10am,27971.60
Maharashtra - 2024,12-Jan 11am,27553.64
Maharashtra - 2024,12-Jan 12pm,26911.39
Maharashtra - 2024,12-Jan 1pm,26280.71
Maharashtra - 2024,12-Jan 2pm,26200.90
Maharashtra - 2024,12-Jan 3pm,26582.02
Maharashtra - 2024,12-Jan 4pm,26018.12
Maharashtra - 2024,12-Jan 5pm,25319.02
Maharashtra - 2024,12-Jan 6pm,25522.68
Maharashtra - 2024,12-Jan 7pm,25524.09
Maharashtra - 2024,12-Jan 8pm,24020.54
Maharashtra - 2024,12-Jan 9pm,22940.91
Maharashtra - 2024,12-Jan 10pm,22299.61
Maharashtra - 2024,12-Jan 11pm,21941.33
Maharashtra - 2024,13-Jan 12am,21675.75
Maharashtra - 2024,13-Jan 1am,21585.05
Maharashtra - 2024,13-Jan 2am,21354.97
Maharashtra - 2024,13-Jan 3am,21361.13
Maharashtra - 2024,13-Jan 4am,21737.03
Maharashtra - 2024,13-Jan 5am,22766.04
Maharashtra - 2024,13-Jan 6am,24020.78
Maharashtra - 2024,13-Jan 7am,25217.34
Maharashtra - 2024,13-Jan 8am,26301.92
Maharashtra - 2024,13-Jan 9am,27366.07
Maharashtra - 2024,13-Jan 10am,28251.17
Maharashtra - 2024,13-Jan 11am,28050.70
Maharashtra - 2024,13-Jan 12pm,27275.19
Maharashtra - 2024,13-Jan 1pm,26327.03
Maharashtra - 2024,13-Jan 2pm,26053.36
Maharashtra - 2024,13-Jan 3pm,26203.65
Maharashtra - 2024,13-Jan 4pm,25830.77
Maharashtra - 2024,13-Jan 5pm,25196.86
Maharashtra - 2024,13-Jan 6pm,25447.30
Maharashtra - 2024,13-Jan 7pm,25695.90
Maharashtra - 2024,13-Jan 8pm,24125.51
Maharashtra - 2024,13-Jan 9pm,23287.51
Maharashtra - 2024,13-Jan 10pm,22713.77
Maharashtra - 2024,13-Jan 11pm,22085.28
Maharashtra - 2024,14-Jan 12am,21967.37
Maharashtra - 2024,14-Jan 1am,21771.33
Maharashtra - 2024,14-Jan 2am,21602.72
Maharashtra - 2024,14-Jan 3am,21567.04
Maharashtra - 2024,14-Jan 4am,21982.91
Maharashtra - 2024,14-Jan 5am,22892.00
Maharashtra - 2024,14-Jan 6am,23636.42
Maharashtra - 2024,14-Jan 7am,24725.48
Maharashtra - 2024,14-Jan 8am,25643.03
Maharashtra - 2024,14-Jan 9am,26647.34
Maharashtra - 2024,14-Jan 10am,27611.58
Maharashtra - 2024,14-Jan 11am,27302.31
Maharashtra - 2024,14-Jan 12pm,26246.16
Maharashtra - 2024,14-Jan 1pm,25021.08
Maharashtra - 2024,14-Jan 2pm,24649.29
Maharashtra - 2024,14-Jan 3pm,24542.39
Maharashtra - 2024,14-Jan 4pm,23991.94
Maharashtra - 2024,14-Jan 5pm,23367.51
Maharashtra - 2024,14-Jan 6pm,23619.63
Maharashtra - 2024,14-Jan 7pm,23917.83
Maharashtra - 2024,14-Jan 8pm,22609.05
Maharashtra - 2024,14-Jan 9pm,21856.92
Maharashtra - 2024,14-Jan 10pm,21306.66
Maharashtra - 2024,14-Jan 11pm,21151.59
Maharashtra - 2024,15-Jan 12am,20929.88
Maharashtra - 2024,15-Jan 1am,20815.88
Maharashtra - 2024,15-Jan 2am,20507.43
Maharashtra - 2024,15-Jan 3am,20516.41
Maharashtra - 2024,15-Jan 4am,21164.58
Maharashtra - 2024,15-Jan 5am,22268.12
Maharashtra - 2024,15-Jan 6am,23674.27
Maharashtra - 2024,15-Jan 7am,25177.18
Maharashtra - 2024,15-Jan 8am,26462.45
Maharashtra - 2024,15-Jan 9am,27858.77
Maharashtra - 2024,15-Jan 10am,28821.77
Maharashtra - 2024,15-Jan 11am,28142.76
Maharashtra - 2024,15-Jan 12pm,27339.01
Maharashtra - 2024,15-Jan 1pm,26349.58
Maharashtra - 2024,15-Jan 2pm,26220.03
Maharashtra - 2024,15-Jan 3pm,26281.76
Maharashtra - 2024,15-Jan 4pm,25713.47
Maharashtra - 2024,15-Jan 5pm,24894.70
Maharashtra - 2024,15-Jan 6pm,24535.27
Maharashtra - 2024,15-Jan 7pm,24707.52
Maharashtra - 2024,15-Jan 8pm,23496.19
Maharashtra - 2024,15-Jan 9pm,22655.09
Maharashtra - 2024,15-Jan 10pm,22037.72
Maharashtra - 2024,15-Jan 11pm,21543.88
Maharashtra - 2024,16-Jan 12am,21337.41
Maharashtra - 2024,16-Jan 1am,21277.63
Maharashtra - 2024,16-Jan 2am,21158.52
Maharashtra - 2024,16-Jan 3am,21179.76
Maharashtra - 2024,16-Jan 4am,21732.46
Maharashtra - 2024,16-Jan 5am,22605.86
Maharashtra - 2024,16-Jan 6am,24154.40
Maharashtra - 2024,16-Jan 7am,25582.69
Maharashtra - 2024,16-Jan 8am,26753.44
Maharashtra - 2024,16-Jan 9am,27640.95
Maharashtra - 2024,16-Jan 10am,28181.07
Maharashtra - 2024,16-Jan 11am,27388.08
Maharashtra - 2024,16-Jan 12pm,26624.23
Maharashtra - 2024,16-Jan 1pm,25910.59
Maharashtra - 2024,16-Jan 2pm,26139.77
Maharashtra - 2024,16-Jan 3pm,26646.17
Maharashtra - 2024,16-Jan 4pm,25992.38
Maharashtra - 2024,16-Jan 5pm,25315.26
Maharashtra - 2024,16-Jan 6pm,25364.87
Maharashtra - 2024,16-Jan 7pm,25613.89
Maharashtra - 2024,16-Jan 8pm,24108.48
Maharashtra - 2024,16-Jan 9pm,23041.40
Maharashtra - 2024,16-Jan 10pm,22157.71
Maharashtra - 2024,16-Jan 11pm,21933.19
Maharashtra - 2024,17-Jan 12am,21860.04
Maharashtra - 2024,17-Jan 1am,21879.13
Maharashtra - 2024,17-Jan 2am,21839.65
Maharashtra - 2024,17-Jan 3am,21908.68
Maharashtra - 2024,17-Jan 4am,22371.37
Maharashtra - 2024,17-Jan 5am,23416.11
Maharashtra - 2024,17-Jan 6am,24842.57
Maharashtra - 2024,17-Jan 7am,26068.88
Maharashtra - 2024,17-Jan 8am,26628.02
Maharashtra - 2024,17-Jan 9am,27835.88
Maharashtra - 2024,17-Jan 10am,28511.40
Maharashtra - 2024,17-Jan 11am,27868.87
Maharashtra - 2024,17-Jan 12pm,27003.71
Maharashtra - 2024,17-Jan 1pm,25820.21
Maharashtra - 2024,17-Jan 2pm,25801.71
Maharashtra - 2024,17-Jan 3pm,25998.71
Maharashtra - 2024,17-Jan 4pm,25639.76
Maharashtra - 2024,17-Jan 5pm,24875.72
Maharashtra - 2024,17-Jan 6pm,25321.05
Maharashtra - 2024,17-Jan 7pm,25493.19
Maharashtra - 2024,17-Jan 8pm,23831.07
Maharashtra - 2024,17-Jan 9pm,22890.20
Maharashtra - 2024,17-Jan 10pm,22310.11
Maharashtra - 2024,17-Jan 11pm,21888.46
Maharashtra - 2024,18-Jan 12am,21630.71
Maharashtra - 2024,18-Jan 1am,21482.07
Maharashtra - 2024,18-Jan 2am,21513.83
Maharashtra - 2024,18-Jan 3am,21419.75
Maharashtra - 2024,18-Jan 4am,22051.31
Maharashtra - 2024,18-Jan 5am,23077.85
Maharashtra - 2024,18-Jan 6am,24541.81
Maharashtra - 2024,18-Jan 7am,25698.86
Maharashtra - 2024,18-Jan 8am,26747.73
Maharashtra - 2024,18-Jan 9am,27590.04
Maharashtra - 2024,18-Jan 10am,28224.19
Maharashtra - 2024,18-Jan 11am,27649.29
Maharashtra - 2024,18-Jan 12pm,26680.93
Maharashtra - 2024,18-Jan 1pm,25646.66
Maharashtra - 2024,18-Jan 2pm,25772.30
Maharashtra - 2024,18-Jan 3pm,25960.81
Maharashtra - 2024,18-Jan 4pm,25465.40
Maharashtra - 2024,18-Jan 5pm,24913.87
Maharashtra - 2024,18-Jan 6pm,25082.93
Maharashtra - 2024,18-Jan 7pm,25268.35
Maharashtra - 2024,18-Jan 8pm,23716.74
Maharashtra - 2024,18-Jan 9pm,22769.79
Maharashtra - 2024,18-Jan 10pm,21950.94
Maharashtra - 2024,18-Jan 11pm,21503.92
Maharashtra - 2024,19-Jan 12am,21120.58
Maharashtra - 2024,19-Jan 1am,21081.45
Maharashtra - 2024,19-Jan 2am,21037.40
Maharashtra - 2024,19-Jan 3am,21109.40
Maharashtra - 2024,19-Jan 4am,21564.70
Maharashtra - 2024,19-Jan 5am,22683.50
Maharashtra - 2024,19-Jan 6am,24174.99
Maharashtra - 2024,19-Jan 7am,25603.01
Maharashtra - 2024,19-Jan 8am,26702.72
Maharashtra - 2024,19-Jan 9am,27438.56
Maharashtra - 2024,19-Jan 10am,28205.11
Maharashtra - 2024,19-Jan 11am,27364.77
Maharashtra - 2024,19-Jan 12pm,26692.31
Maharashtra - 2024,19-Jan 1pm,25685.83
Maharashtra - 2024,19-Jan 2pm,25483.54
Maharashtra - 2024,19-Jan 3pm,25784.52
Maharashtra - 2024,19-Jan 4pm,24356.20
Maharashtra - 2024,19-Jan 5pm,24076.71
Maharashtra - 2024,19-Jan 6pm,24666.78
Maharashtra - 2024,19-Jan 7pm,24940.93
Maharashtra - 2024,19-Jan 8pm,23407.54
Maharashtra - 2024,19-Jan 9pm,22656.10
Maharashtra - 2024,19-Jan 10pm,22127.19
Maharashtra - 2024,19-Jan 11pm,21571.92
Maharashtra - 2024,20-Jan 12am,21156.02
Maharashtra - 2024,20-Jan 1am,21169.39
Maharashtra - 2024,20-Jan 2am,21013.13
Maharashtra - 2024,20-Jan 3am,21011.53
Maharashtra - 2024,20-Jan 4am,21500.11
Maharashtra - 2024,20-Jan 5am,22715.92
Maharashtra - 2024,20-Jan 6am,24092.18
Maharashtra - 2024,20-Jan 7am,25248.05
Maharashtra - 2024,20-Jan 8am,26607.06
Maharashtra - 2024,20-Jan 9am,27795.01
Maharashtra - 2024,20-Jan 10am,28412.08
Maharashtra - 2024,20-Jan 11am,27601.00
Maharashtra - 2024,20-Jan 12pm,26671.08
Maharashtra - 2024,20-Jan 1pm,25495.30
Maharashtra - 2024,20-Jan 2pm,25589.88
Maharashtra - 2024,20-Jan 3pm,25936.96
Maharashtra - 2024,20-Jan 4pm,25634.14
Maharashtra - 2024,20-Jan 5pm,24913.70
Maharashtra - 2024,20-Jan 6pm,25162.31
Maharashtra - 2024,20-Jan 7pm,25417.92
Maharashtra - 2024,20-Jan 8pm,23887.97
Maharashtra - 2024,20-Jan 9pm,23159.30
Maharashtra - 2024,20-Jan 10pm,22599.90
Maharashtra - 2024,20-Jan 11pm,22152.99
Maharashtra - 2024,21-Jan 12am,21728.58
Maharashtra - 2024,21-Jan 1am,21812.96
Maharashtra - 2024,21-Jan 2am,21625.17
Maharashtra - 2024,21-Jan 3am,21680.71
Maharashtra - 2024,21-Jan 4am,22175.63
Maharashtra - 2024,21-Jan 5am,23012.14
Maharashtra - 2024,21-Jan 6am,23833.28
Maharashtra - 2024,21-Jan 7am,24656.70
Maharashtra - 2024,21-Jan 8am,25889.32
Maharashtra - 2024,21-Jan 9am,26969.89
Maharashtra - 2024,21-Jan 10am,27734.50
Maharashtra - 2024,21-Jan 11am,27215.73
Maharashtra - 2024,21-Jan 12pm,26429.15
Maharashtra - 2024,21-Jan 1pm,25401.16
Maharashtra - 2024,21-Jan 2pm,24964.66
Maharashtra - 2024,21-Jan 3pm,25028.54
Maharashtra - 2024,21-Jan 4pm,24564.00
Maharashtra - 2024,21-Jan 5pm,23895.43
Maharashtra - 2024,21-Jan 6pm,24137.06
Maharashtra - 2024,21-Jan 7pm,24363.19
Maharashtra - 2024,21-Jan 8pm,23000.03
Maharashtra - 2024,21-Jan 9pm,22192.32
Maharashtra - 2024,21-Jan 10pm,21362.99
Maharashtra - 2024,21-Jan 11pm,21070.41
Maharashtra - 2024,22-Jan 12am,20890.68
Maharashtra - 2024,22-Jan 1am,21026.99
Maharashtra - 2024,22-Jan 2am,20809.72
Maharashtra - 2024,22-Jan 3am,20814.93
Maharashtra - 2024,22-Jan 4am,21325.00
Maharashtra - 2024,22-Jan 5am,22573.30
Maharashtra - 2024,22-Jan 6am,23617.34
Maharashtra - 2024,22-Jan 7am,25109.97
Maharashtra - 2024,22-Jan 8am,26569.74
Maharashtra - 2024,22-Jan 9am,27565.38
Maharashtra - 2024,22-Jan 10am,28403.01
Maharashtra - 2024,22-Jan 11am,27765.45
Maharashtra - 2024,22-Jan 12pm,27090.32
Maharashtra - 2024,22-Jan 1pm,26172.24
Maharashtra - 2024,22-Jan 2pm,25747.23
Maharashtra - 2024,22-Jan 3pm,25721.11
Maharashtra - 2024,22-Jan 4pm,25027.02
Maharashtra - 2024,22-Jan 5pm,23931.22
Maharashtra - 2024,22-Jan 6pm,23888.35
Maharashtra - 2024,22-Jan 7pm,24049.21
Maharashtra - 2024,22-Jan 8pm,22748.49
Maharashtra - 2024,22-Jan 9pm,22070.27
Maharashtra - 2024,22-Jan 10pm,21780.51
Maharashtra - 2024,22-Jan 11pm,21466.91
Maharashtra - 2024,23-Jan 12am,21127.97
Maharashtra - 2024,23-Jan 1am,21241.26
Maharashtra - 2024,23-Jan 2am,21135.10
Maharashtra - 2024,23-Jan 3am,21210.15
Maharashtra - 2024,23-Jan 4am,21768.14
Maharashtra - 2024,23-Jan 5am,22964.11
Maharashtra - 2024,23-Jan 6am,24258.17
Maharashtra - 2024,23-Jan 7am,25755.60
Maharashtra - 2024,23-Jan 8am,26961.52
Maharashtra - 2024,23-Jan 9am,28004.83
Maharashtra - 2024,23-Jan 10am,28519.52
Maharashtra - 2024,23-Jan 11am,27915.07
Maharashtra - 2024,23-Jan 12pm,27072.15
Maharashtra - 2024,23-Jan 1pm,26083.63
Maharashtra - 2024,23-Jan 2pm,26153.44
Maharashtra - 2024,23-Jan 3pm,26256.26
Maharashtra - 2024,23-Jan 4pm,25726.16
Maharashtra - 2024,23-Jan 5pm,25105.37
Maharashtra - 2024,23-Jan 6pm,25240.94
