State,Date,Hourly Demand Met (in MW)
Maharashtra - 2021,07-Jan 11pm,16655.07
Maharashtra - 2021,08-Jan 12am,16277.75
Maharashtra - 2021,08-Jan 1am,15795.73
Maharashtra - 2021,08-Jan 2am,15544.78
Maharashtra - 2021,08-Jan 3am,15561.72
Maharashtra - 2021,08-Jan 4am,15850.23
Maharashtra - 2021,08-Jan 5am,16943.71
Maharashtra - 2021,08-Jan 6am,18332.06
Maharashtra - 2021,08-Jan 7am,19420.70
Maharashtra - 2021,08-Jan 8am,19931.26
Maharashtra - 2021,08-Jan 9am,20559.99
Maharashtra - 2021,08-Jan 10am,21259.12
Maharashtra - 2021,08-Jan 11am,21292.85
Maharashtra - 2021,08-Jan 12pm,20996.52
Maharashtra - 2021,08-Jan 1pm,20491.56
Maharashtra - 2021,08-Jan 2pm,20288.42
Maharashtra - 2021,08-Jan 3pm,20248.57
Maharashtra - 2021,08-Jan 4pm,19528.93
Maharashtra - 2021,08-Jan 5pm,19017.86
Maharashtra - 2021,08-Jan 6pm,18900.88
Maharashtra - 2021,08-Jan 7pm,18833.42
Maharashtra - 2021,08-Jan 8pm,17747.08
Maharashtra - 2021,08-Jan 9pm,17406.06
Maharashtra - 2021,08-Jan 10pm,16996.39
Maharashtra - 2021,08-Jan 11pm,16636.49
Maharashtra - 2021,09-Jan 12am,16259.36
Maharashtra - 2021,09-Jan 1am,15862.09
Maharashtra - 2021,09-Jan 2am,15439.33
Maharashtra - 2021,09-Jan 3am,15341.03
Maharashtra - 2021,09-Jan 4am,15839.53
Maharashtra - 2021,09-Jan 5am,16799.45
Maharashtra - 2021,09-Jan 6am,18151.84
Maharashtra - 2021,09-Jan 7am,19387.22
Maharashtra - 2021,09-Jan 8am,19891.76
Maharashtra - 2021,09-Jan 9am,20481.49
Maharashtra - 2021,09-Jan 10am,21236.83
Maharashtra - 2021,09-Jan 11am,21471.20
Maharashtra - 2021,09-Jan 12pm,21236.70
Maharashtra - 2021,09-Jan 1pm,20790.82
Maharashtra - 2021,09-Jan 2pm,20728.43
Maharashtra - 2021,09-Jan 3pm,20776.19
Maharashtra - 2021,09-Jan 4pm,20307.87
Maharashtra - 2021,09-Jan 5pm,19668.89
Maharashtra - 2021,09-Jan 6pm,19438.92
Maharashtra - 2021,09-Jan 7pm,19405.06
Maharashtra - 2021,09-Jan 8pm,18499.49
Maharashtra - 2021,09-Jan 9pm,18067.00
Maharashtra - 2021,09-Jan 10pm,17487.75
Maharashtra - 2021,09-Jan 11pm,17049.66
Maharashtra - 2021,10-Jan 12am,16710.64
Maharashtra - 2021,10-Jan 1am,16313.34
Maharashtra - 2021,10-Jan 2am,16110.31
Maharashtra - 2021,10-Jan 3am,16156.85
Maharashtra - 2021,10-Jan 4am,16369.94
Maharashtra - 2021,10-Jan 5am,17404.95
Maharashtra - 2021,10-Jan 6am,18599.46
Maharashtra - 2021,10-Jan 7am,19397.88
Maharashtra - 2021,10-Jan 8am,19753.45
Maharashtra - 2021,10-Jan 9am,20219.06
Maharashtra - 2021,10-Jan 10am,20921.60
Maharashtra - 2021,10-Jan 11am,21203.78
Maharashtra - 2021,10-Jan 12pm,20998.95
Maharashtra - 2021,10-Jan 1pm,20395.37
Maharashtra - 2021,10-Jan 2pm,20290.21
Maharashtra - 2021,10-Jan 3pm,20268.71
Maharashtra - 2021,10-Jan 4pm,19526.36
Maharashtra - 2021,10-Jan 5pm,18696.76
Maharashtra - 2021,10-Jan 6pm,18708.65
Maharashtra - 2021,10-Jan 7pm,18724.18
Maharashtra - 2021,10-Jan 8pm,17973.53
Maharashtra - 2021,10-Jan 9pm,17536.78
Maharashtra - 2021,10-Jan 10pm,17065.81
Maharashtra - 2021,10-Jan 11pm,16833.65
Maharashtra - 2021,11-Jan 12am,16656.69
Maharashtra - 2021,11-Jan 1am,16392.51
Maharashtra - 2021,11-Jan 2am,16057.55
Maharashtra - 2021,11-Jan 3am,15992.26
Maharashtra - 2021,11-Jan 4am,16326.73
Maharashtra - 2021,11-Jan 5am,17424.07
Maharashtra - 2021,11-Jan 6am,18662.08
Maharashtra - 2021,11-Jan 7am,20208.87
Maharashtra - 2021,11-Jan 8am,20848.32
Maharashtra - 2021,11-Jan 9am,21499.46
Maharashtra - 2021,11-Jan 10am,22232.93
Maharashtra - 2021,11-Jan 11am,22550.20
Maharashtra - 2021,11-Jan 12pm,22414.66
Maharashtra - 2021,11-Jan 1pm,21742.16
Maharashtra - 2021,11-Jan 2pm,21863.46
Maharashtra - 2021,11-Jan 3pm,21923.88
Maharashtra - 2021,11-Jan 4pm,21360.07
Maharashtra - 2021,11-Jan 5pm,20321.86
Maharashtra - 2021,11-Jan 6pm,19438.05
Maharashtra - 2021,11-Jan 7pm,19362.15
Maharashtra - 2021,11-Jan 8pm,18552.33
Maharashtra - 2021,11-Jan 9pm,18512.94
Maharashtra - 2021,11-Jan 10pm,18110.16
Maharashtra - 2021,11-Jan 11pm,17732.49
Maharashtra - 2021,12-Jan 12am,16638.38
Maharashtra - 2021,12-Jan 1am,16369.22
Maharashtra - 2021,12-Jan 2am,16058.72
Maharashtra - 2021,12-Jan 3am,15976.78
Maharashtra - 2021,12-Jan 4am,16293.99
Maharashtra - 2021,12-Jan 5am,17422.94
Maharashtra - 2021,12-Jan 6am,18661.37
Maharashtra - 2021,12-Jan 7am,20209.75
Maharashtra - 2021,12-Jan 8am,21023.09
Maharashtra - 2021,12-Jan 9am,21983.25
Maharashtra - 2021,12-Jan 10am,22698.02
Maharashtra - 2021,12-Jan 11am,22721.79
Maharashtra - 2021,12-Jan 12pm,22325.58
Maharashtra - 2021,12-Jan 1pm,21795.43
Maharashtra - 2021,12-Jan 2pm,22087.97
Maharashtra - 2021,12-Jan 3pm,22150.80
Maharashtra - 2021,12-Jan 4pm,21460.83
Maharashtra - 2021,12-Jan 5pm,20464.67
Maharashtra - 2021,12-Jan 6pm,19831.54
Maharashtra - 2021,12-Jan 7pm,19795.61
Maharashtra - 2021,12-Jan 8pm,19014.96
Maharashtra - 2021,12-Jan 9pm,18452.75
Maharashtra - 2021,12-Jan 10pm,18096.59
Maharashtra - 2021,12-Jan 11pm,17804.85
Maharashtra - 2021,13-Jan 12am,17525.40
Maharashtra - 2021,13-Jan 1am,17218.96
Maharashtra - 2021,13-Jan 2am,16982.42
Maharashtra - 2021,13-Jan 3am,16751.13
Maharashtra - 2021,13-Jan 4am,17084.13
Maharashtra - 2021,13-Jan 5am,18066.28
Maharashtra - 2021,13-Jan 6am,19387.83
Maharashtra - 2021,13-Jan 7am,20806.31
Maharashtra - 2021,13-Jan 8am,21345.49
Maharashtra - 2021,13-Jan 9am,21993.18
Maharashtra - 2021,13-Jan 10am,22842.31
Maharashtra - 2021,13-Jan 11am,22977.99
Maharashtra - 2021,13-Jan 12pm,22510.67
Maharashtra - 2021,13-Jan 1pm,22212.44
Maharashtra - 2021,13-Jan 2pm,22268.58
Maharashtra - 2021,13-Jan 3pm,22329.62
Maharashtra - 2021,13-Jan 4pm,21740.29
Maharashtra - 2021,13-Jan 5pm,20659.69
Maharashtra - 2021,13-Jan 6pm,19876.48
Maharashtra - 2021,13-Jan 7pm,19752.32
Maharashtra - 2021,13-Jan 8pm,18729.22
Maharashtra - 2021,13-Jan 9pm,18487.72
Maharashtra - 2021,13-Jan 10pm,18068.63
Maharashtra - 2021,13-Jan 11pm,17847.51
Maharashtra - 2021,14-Jan 12am,17471.18
Maharashtra - 2021,14-Jan 1am,17089.21
Maharashtra - 2021,14-Jan 2am,16949.72
Maharashtra - 2021,14-Jan 3am,16829.99
Maharashtra - 2021,14-Jan 4am,17204.09
Maharashtra - 2021,14-Jan 5am,18319.30
Maharashtra - 2021,14-Jan 6am,19783.01
Maharashtra - 2021,14-Jan 7am,21197.10
Maharashtra - 2021,14-Jan 8am,21813.80
Maharashtra - 2021,14-Jan 9am,22519.41
Maharashtra - 2021,14-Jan 10am,23494.61
Maharashtra - 2021,14-Jan 11am,23754.19
Maharashtra - 2021,14-Jan 12pm,23232.43
Maharashtra - 2021,14-Jan 1pm,22573.56
Maharashtra - 2021,14-Jan 2pm,22473.40
Maharashtra - 2021,14-Jan 3pm,22584.22
Maharashtra - 2021,14-Jan 4pm,21618.61
Maharashtra - 2021,14-Jan 5pm,20342.23
Maharashtra - 2021,14-Jan 6pm,19179.13
Maharashtra - 2021,14-Jan 7pm,19124.40
Maharashtra - 2021,14-Jan 8pm,18207.27
Maharashtra - 2021,14-Jan 9pm,17898.97
Maharashtra - 2021,14-Jan 10pm,17609.56
Maharashtra - 2021,14-Jan 11pm,17404.13
Maharashtra - 2021,15-Jan 12am,17239.68
Maharashtra - 2021,15-Jan 1am,16935.24
Maharashtra - 2021,15-Jan 2am,16617.23
Maharashtra - 2021,15-Jan 3am,16494.69
Maharashtra - 2021,15-Jan 4am,16985.79
Maharashtra - 2021,15-Jan 5am,18324.17
Maharashtra - 2021,15-Jan 6am,19591.27
Maharashtra - 2021,15-Jan 7am,20503.88
Maharashtra - 2021,15-Jan 8am,21118.76
Maharashtra - 2021,15-Jan 9am,21879.40
Maharashtra - 2021,15-Jan 10am,22564.07
Maharashtra - 2021,15-Jan 11am,22809.70
Maharashtra - 2021,15-Jan 12pm,22294.71
Maharashtra - 2021,15-Jan 1pm,21771.99
Maharashtra - 2021,15-Jan 2pm,21694.37
Maharashtra - 2021,15-Jan 3pm,21436.09
Maharashtra - 2021,15-Jan 4pm,20580.99
Maharashtra - 2021,15-Jan 5pm,19592.44
Maharashtra - 2021,15-Jan 6pm,18942.35
Maharashtra - 2021,15-Jan 7pm,19036.25
Maharashtra - 2021,15-Jan 8pm,18004.42
Maharashtra - 2021,15-Jan 9pm,17772.03
Maharashtra - 2021,15-Jan 10pm,17417.56
Maharashtra - 2021,15-Jan 11pm,17288.70
Maharashtra - 2021,16-Jan 12am,16903.66
Maharashtra - 2021,16-Jan 1am,16503.66
Maharashtra - 2021,16-Jan 2am,16237.05
Maharashtra - 2021,16-Jan 3am,16319.28
Maharashtra - 2021,16-Jan 4am,16739.29
Maharashtra - 2021,16-Jan 5am,17706.02
Maharashtra - 2021,16-Jan 6am,19179.96
Maharashtra - 2021,16-Jan 7am,20609.84
Maharashtra - 2021,16-Jan 8am,21177.22
Maharashtra - 2021,16-Jan 9am,21963.37
Maharashtra - 2021,16-Jan 10am,22938.50
Maharashtra - 2021,16-Jan 11am,23324.16
Maharashtra - 2021,16-Jan 12pm,22988.52
Maharashtra - 2021,16-Jan 1pm,22370.58
Maharashtra - 2021,16-Jan 2pm,22500.43
Maharashtra - 2021,16-Jan 3pm,22411.46
Maharashtra - 2021,16-Jan 4pm,21818.66
Maharashtra - 2021,16-Jan 5pm,20567.42
Maharashtra - 2021,16-Jan 6pm,19741.75
Maharashtra - 2021,16-Jan 7pm,19648.97
Maharashtra - 2021,16-Jan 8pm,18641.16
Maharashtra - 2021,16-Jan 9pm,18082.96
Maharashtra - 2021,16-Jan 10pm,17692.26
Maharashtra - 2021,16-Jan 11pm,17770.31
Maharashtra - 2021,17-Jan 12am,17397.52
Maharashtra - 2021,17-Jan 1am,17183.46
Maharashtra - 2021,17-Jan 2am,17014.56
Maharashtra - 2021,17-Jan 3am,16959.78
Maharashtra - 2021,17-Jan 4am,17225.08
Maharashtra - 2021,17-Jan 5am,18063.19
Maharashtra - 2021,17-Jan 6am,19560.71
Maharashtra - 2021,17-Jan 7am,20328.93
Maharashtra - 2021,17-Jan 8am,21073.90
Maharashtra - 2021,17-Jan 9am,21798.68
Maharashtra - 2021,17-Jan 10am,22483.02
Maharashtra - 2021,17-Jan 11am,22832.88
Maharashtra - 2021,17-Jan 12pm,22420.02
Maharashtra - 2021,17-Jan 1pm,21900.00
Maharashtra - 2021,17-Jan 2pm,21778.65
Maharashtra - 2021,17-Jan 3pm,21705.38
Maharashtra - 2021,17-Jan 4pm,20892.42
Maharashtra - 2021,17-Jan 5pm,19629.65
Maharashtra - 2021,17-Jan 6pm,18776.24
Maharashtra - 2021,17-Jan 7pm,18658.33
Maharashtra - 2021,17-Jan 8pm,17650.35
Maharashtra - 2021,17-Jan 9pm,17477.34
Maharashtra - 2021,17-Jan 10pm,17263.42
Maharashtra - 2021,17-Jan 11pm,17329.58
Maharashtra - 2021,18-Jan 12am,17045.90
Maharashtra - 2021,18-Jan 1am,16800.23
Maharashtra - 2021,18-Jan 2am,16438.19
Maharashtra - 2021,18-Jan 3am,16304.44
Maharashtra - 2021,18-Jan 4am,16739.07
Maharashtra - 2021,18-Jan 5am,18093.37
Maharashtra - 2021,18-Jan 6am,19549.99
Maharashtra - 2021,18-Jan 7am,21175.21
Maharashtra - 2021,18-Jan 8am,21801.97
Maharashtra - 2021,18-Jan 9am,22600.58
Maharashtra - 2021,18-Jan 10am,23402.25
Maharashtra - 2021,18-Jan 11am,23910.01
Maharashtra - 2021,18-Jan 12pm,23512.33
Maharashtra - 2021,18-Jan 1pm,22990.13
Maharashtra - 2021,18-Jan 2pm,22923.58
Maharashtra - 2021,18-Jan 3pm,22969.52
Maharashtra - 2021,18-Jan 4pm,22154.80
Maharashtra - 2021,18-Jan 5pm,20985.87
Maharashtra - 2021,18-Jan 6pm,19964.95
Maharashtra - 2021,18-Jan 7pm,19188.66
Maharashtra - 2021,18-Jan 8pm,18594.29
Maharashtra - 2021,18-Jan 9pm,18508.81
Maharashtra - 2021,18-Jan 10pm,17516.58
Maharashtra - 2021,18-Jan 11pm,18236.57
Maharashtra - 2021,19-Jan 12am,17840.84
Maharashtra - 2021,19-Jan 1am,17410.36
Maharashtra - 2021,19-Jan 2am,17224.93
Maharashtra - 2021,19-Jan 3am,17210.65
Maharashtra - 2021,19-Jan 4am,17561.13
Maharashtra - 2021,19-Jan 5am,18685.60
Maharashtra - 2021,19-Jan 6am,20118.94
Maharashtra - 2021,19-Jan 7am,21500.65
Maharashtra - 2021,19-Jan 8am,21965.35
Maharashtra - 2021,19-Jan 9am,22696.28
Maharashtra - 2021,19-Jan 10am,23716.58
Maharashtra - 2021,19-Jan 11am,24117.49
Maharashtra - 2021,19-Jan 12pm,23756.84
Maharashtra - 2021,19-Jan 1pm,23151.33
Maharashtra - 2021,19-Jan 2pm,23202.82
Maharashtra - 2021,19-Jan 3pm,23288.91
Maharashtra - 2021,19-Jan 4pm,22478.14
Maharashtra - 2021,19-Jan 5pm,21231.59
Maharashtra - 2021,19-Jan 6pm,20259.75
Maharashtra - 2021,19-Jan 7pm,20241.43
Maharashtra - 2021,19-Jan 8pm,19264.54
Maharashtra - 2021,19-Jan 9pm,19037.63
Maharashtra - 2021,19-Jan 10pm,18951.17
Maharashtra - 2021,19-Jan 11pm,18795.46
Maharashtra - 2021,20-Jan 12am,18485.53
Maharashtra - 2021,20-Jan 1am,18067.94
Maharashtra - 2021,20-Jan 2am,17815.60
Maharashtra - 2021,20-Jan 3am,17849.26
Maharashtra - 2021,20-Jan 4am,18179.09
Maharashtra - 2021,20-Jan 5am,19251.88
Maharashtra - 2021,20-Jan 6am,20761.03
Maharashtra - 2021,20-Jan 7am,21981.84
Maharashtra - 2021,20-Jan 8am,22710.82
Maharashtra - 2021,20-Jan 9am,23387.77
Maharashtra - 2021,20-Jan 10am,24115.37
Maharashtra - 2021,20-Jan 11am,24334.73
Maharashtra - 2021,20-Jan 12pm,23930.58
Maharashtra - 2021,20-Jan 1pm,23240.64
Maharashtra - 2021,20-Jan 2pm,23164.30
Maharashtra - 2021,20-Jan 3pm,22994.63
Maharashtra - 2021,20-Jan 4pm,22162.00
Maharashtra - 2021,20-Jan 5pm,20856.66
Maharashtra - 2021,20-Jan 6pm,20106.05
Maharashtra - 2021,20-Jan 7pm,20177.67
Maharashtra - 2021,20-Jan 8pm,19260.33
Maharashtra - 2021,20-Jan 9pm,18925.19
Maharashtra - 2021,20-Jan 10pm,18914.93
Maharashtra - 2021,20-Jan 11pm,18791.41
Maharashtra - 2021,21-Jan 12am,18536.32
Maharashtra - 2021,21-Jan 1am,18131.75
Maharashtra - 2021,21-Jan 2am,17921.35
Maharashtra - 2021,21-Jan 3am,17659.32
Maharashtra - 2021,21-Jan 4am,17929.82
Maharashtra - 2021,21-Jan 5am,19013.77
Maharashtra - 2021,21-Jan 6am,20479.55
Maharashtra - 2021,21-Jan 7am,21581.77
Maharashtra - 2021,21-Jan 8am,22090.50
Maharashtra - 2021,21-Jan 9am,22793.87
Maharashtra - 2021,21-Jan 10am,23885.02
Maharashtra - 2021,21-Jan 11am,23936.54
Maharashtra - 2021,21-Jan 12pm,23691.60
Maharashtra - 2021,21-Jan 1pm,23044.85
Maharashtra - 2021,21-Jan 2pm,23103.74
Maharashtra - 2021,21-Jan 3pm,22965.22
Maharashtra - 2021,21-Jan 4pm,22185.58
Maharashtra - 2021,21-Jan 5pm,20937.20
Maharashtra - 2021,21-Jan 6pm,20056.57
Maharashtra - 2021,21-Jan 7pm,20137.92
Maharashtra - 2021,21-Jan 8pm,19173.19
Maharashtra - 2021,21-Jan 9pm,18888.08
Maharashtra - 2021,21-Jan 10pm,18671.30
Maharashtra - 2021,21-Jan 11pm,18635.00
Maharashtra - 2021,22-Jan 12am,18462.75
Maharashtra - 2021,22-Jan 1am,18152.81
Maharashtra - 2021,22-Jan 2am,17883.22
Maharashtra - 2021,22-Jan 3am,17803.38
Maharashtra - 2021,22-Jan 4am,18094.05
Maharashtra - 2021,22-Jan 5am,19322.53
Maharashtra - 2021,22-Jan 6am,20735.96
Maharashtra - 2021,22-Jan 7am,21925.17
Maharashtra - 2021,22-Jan 8am,22328.75
Maharashtra - 2021,22-Jan 9am,23017.69
Maharashtra - 2021,22-Jan 10am,23669.67
Maharashtra - 2021,22-Jan 11am,23983.02
Maharashtra - 2021,22-Jan 12pm,23625.06
Maharashtra - 2021,22-Jan 1pm,23188.02
Maharashtra - 2021,22-Jan 2pm,23067.58
Maharashtra - 2021,22-Jan 3pm,22985.52
Maharashtra - 2021,22-Jan 4pm,22216.59
Maharashtra - 2021,22-Jan 5pm,20969.02
Maharashtra - 2021,22-Jan 6pm,20154.93
Maharashtra - 2021,22-Jan 7pm,20200.92
Maharashtra - 2021,22-Jan 8pm,19113.98
Maharashtra - 2021,22-Jan 9pm,18927.11
Maharashtra - 2021,22-Jan 10pm,18780.66
Maharashtra - 2021,22-Jan 11pm,18515.15
Maharashtra - 2021,23-Jan 12am,18377.91
Maharashtra - 2021,23-Jan 1am,18065.42
Maharashtra - 2021,23-Jan 2am,17739.01
Maharashtra - 2021,23-Jan 3am,17740.39
Maharashtra - 2021,23-Jan 4am,18166.06
Maharashtra - 2021,23-Jan 5am,19472.50
Maharashtra - 2021,23-Jan 6am,20825.93
Maharashtra - 2021,23-Jan 7am,21832.05
Maharashtra - 2021,23-Jan 8am,22191.47
Maharashtra - 2021,23-Jan 9am,22953.01
Maharashtra - 2021,23-Jan 10am,23767.10
Maharashtra - 2021,23-Jan 11am,24099.55
Maharashtra - 2021,23-Jan 12pm,23778.65
Maharashtra - 2021,23-Jan 1pm,23278.35
Maharashtra - 2021,23-Jan 2pm,23172.73
Maharashtra - 2021,23-Jan 3pm,22990.64
Maharashtra - 2021,23-Jan 4pm,22253.73
Maharashtra - 2021,23-Jan 5pm,21215.83
Maharashtra - 2021,23-Jan 6pm,20322.34
